Devices
1000
,,Generic Analog #1 - Electric Potential,,,,
Frame,Sub Frame,1,2,3,4
,,V,V,V,V
11,6,0.799103,1.14075,0.721436,0.568848
11,7,0.799866,1.1412,0.721741,0.569
11,8,0.799561,1.14151,0.722961,0.569
11,9,0.800171,1.14151,0.722504,0.569458
12,0,0.798187,1.14212,0.722198,0.569153
12,1,0.79834,1.14166,0.722351,0.569
12,2,0.797882,1.14105,0.722351,0.569
12,3,0.797119,1.14105,0.722351,0.568695
12,4,0.797272,1.14059,0.722046,0.568848
12,5,0.798035,1.14044,0.72113,0.568848
12,6,0.798492,1.1409,0.720978,0.568695
12,7,0.797577,1.14105,0.720673,0.568542
12,8,0.798492,1.14151,0.721741,0.568695
12,9,0.797729,1.14182,0.721741,0.569458
13,0,0.797729,1.14182,0.722198,0.569305
13,1,0.798035,1.14182,0.721588,0.569458
13,2,0.798187,1.14182,0.721588,0.569153
13,3,0.797272,1.14075,0.720978,0.56839
13,4,0.798798,1.14441,0.725861,0.572357
13,5,0.797882,1.1409,0.720978,0.568695
13,6,0.796814,1.1412,0.72113,0.568085
13,7,0.797424,1.14182,0.72052,0.568542
13,8,0.798187,1.14182,0.721283,0.568695
13,9,0.798035,1.14212,0.720825,0.569305
14,0,0.798187,1.14182,0.721588,0.568848
14,1,0.797577,1.14182,0.721283,0.569153
14,2,0.798035,1.14243,0.721436,0.569153
14,3,0.797577,1.14197,0.720367,0.568542
14,4,0.797577,1.14227,0.720825,0.569
14,5,0.801239,1.14639,0.726013,0.571289
14,6,0.797729,1.14197,0.719757,0.567932
14,7,0.797882,1.14227,0.720367,0.568237
14,8,0.797729,1.14258,0.720215,0.568542
14,9,0.798645,1.14273,0.72113,0.569153
15,0,0.798187,1.14258,0.720673,0.569153
15,1,0.798035,1.14243,0.720215,0.569
15,2,0.798035,1.14288,0.720825,0.569458
15,3,0.797424,1.14258,0.71991,0.568848
15,4,0.797272,1.14258,0.720062,0.568848
15,5,0.797424,1.14273,0.71991,0.568848
15,6,0.797119,1.14273,0.719299,0.568695
15,7,0.796967,1.14227,0.719299,0.569153
15,8,0.797424,1.14288,0.71991,0.569
15,9,0.798035,1.14334,0.720062,0.570221
16,0,0.79834,1.14288,0.720367,0.569305
16,1,0.801849,1.14578,0.72403,0.573883
16,2,0.798187,1.14288,0.720062,0.570068
16,3,0.797119,1.14243,0.71991,0.569458
16,4,0.797119,1.14212,0.719452,0.569
16,5,0.797119,1.14273,0.719299,0.568848
16,6,0.801239,1.14807,0.722656,0.572662
16,7,0.797424,1.14182,0.719604,0.569458
16,8,0.798187,1.14227,0.720215,0.569763
16,9,0.798187,1.14288,0.720367,0.569611
17,0,0.797729,1.14319,0.720215,0.570679
17,1,0.797577,1.14304,0.720062,0.570068
17,2,0.797729,1.14258,0.720215,0.569916
17,3,0.801849,1.147,0.723572,0.571594
17,4,0.797729,1.14212,0.719299,0.569916
17,5,0.797424,1.14197,0.719452,0.570068
17,6,0.797272,1.14227,0.719299,0.569305
17,7,0.800476,1.14685,0.723114,0.57312
17,8,0.797577,1.14288,0.719452,0.569611
17,9,0.798187,1.14258,0.719604,0.570526
18,0,0.797729,1.14304,0.719452,0.570526
18,1,0.800781,1.14731,0.724182,0.572968
18,2,0.797577,1.14304,0.719604,0.570068
18,3,0.796967,1.14212,0.718994,0.569458
18,4,0.797424,1.14212,0.719147,0.569153
18,5,0.797272,1.14212,0.718842,0.569305
18,6,0.796967,1.14227,0.719299,0.570221
18,7,0.801392,1.14594,0.723419,0.572052
18,8,0.797424,1.14334,0.718994,0.569763
18,9,0.798187,1.14319,0.71991,0.570068
19,0,0.802917,1.14578,0.721588,0.574493
19,1,0.797577,1.14304,0.719147,0.569458
19,2,0.797729,1.14288,0.719147,0.569611
19,3,0.796967,1.14227,0.718384,0.569
19,4,0.797272,1.14273,0.718536,0.569
19,5,0.797119,1.14319,0.718536,0.569153
19,6,0.797119,1.14319,0.718536,0.569305
19,7,0.796967,1.14319,0.718536,0.569458
19,8,0.797272,1.14304,0.718689,0.570068
19,9,0.797577,1.14365,0.718689,0.569611
20,0,0.797729,1.14349,0.718842,0.570374
20,1,0.797729,1.14365,0.718842,0.570221
20,2,0.797882,1.14349,0.718842,0.570221
20,3,0.797119,1.14365,0.717926,0.568848
20,4,0.796661,1.14304,0.718079,0.568848
20,5,0.796661,1.14334,0.718079,0.568848
20,6,0.797577,1.14365,0.717926,0.568848
20,7,0.797577,1.14365,0.718384,0.569
20,8,0.797424,1.1441,0.718689,0.569611
20,9,0.797882,1.1441,0.719299,0.570068
21,0,0.797729,1.1438,0.719147,0.570068
21,1,0.80246,1.14883,0.721893,0.57373
21,2,0.797729,1.14441,0.718842,0.569763
21,3,0.796661,1.14349,0.718231,0.568695
21,4,0.796661,1.14365,0.717926,0.568848
21,5,0.797272,1.1441,0.717926,0.56839
21,6,0.797119,1.1438,0.717621,0.568695
21,7,0.796967,1.14395,0.717773,0.568542
21,8,0.802002,1.14731,0.722198,0.572968
21,9,0.797729,1.14487,0.718536,0.569611
22,0,0.798035,1.14517,0.718689,0.569763
22,1,0.797729,1.14487,0.718384,0.570374
22,2,0.798187,1.14471,0.717773,0.569611
22,3,0.797424,1.14471,0.717621,0.568848
22,4,0.797424,1.14441,0.717468,0.568542
22,5,0.797577,1.1441,0.717926,0.568542
22,6,0.797424,1.14426,0.717163,0.569
22,7,0.796967,1.14426,0.717621,0.569153
22,8,0.797272,1.14502,0.718384,0.569153
22,9,0.797882,1.14548,0.717926,0.569611
23,0,0.79834,1.14517,0.718384,0.569458
23,1,0.797577,1.14487,0.718384,0.569458
23,2,0.797577,1.14563,0.718384,0.569611
23,3,0.797272,1.14441,0.717621,0.568542
23,4,0.797424,1.1441,0.717621,0.568848
23,5,0.797729,1.14471,0.718079,0.567627
23,6,0.797424,1.1441,0.717773,0.568848
23,7,0.797424,1.14441,0.717621,0.569305
23,8,0.797729,1.14502,0.717926,0.569305
23,9,0.797729,1.14487,0.718384,0.569458
24,0,0.801544,1.14761,0.722809,0.572815
24,1,0.797882,1.14517,0.718079,0.569305
24,2,0.797424,1.15204,0.717621,0.569153
24,3,0.796661,1.15128,0.717621,0.568542
24,4,0.796967,1.15128,0.717773,0.56839
24,5,0.796814,1.15143,0.717316,0.56839
24,6,0.798035,1.14441,0.717163,0.568695
24,7,0.797424,1.14502,0.717316,0.56839
24,8,0.798187,1.14517,0.717926,0.569
24,9,0.798187,1.14517,0.717926,0.569458
25,0,0.797729,1.14532,0.718384,0.568848
25,1,0.798035,1.14532,0.717926,0.569
25,2,0.797882,1.14517,0.718231,0.569153
25,3,0.796814,1.14456,0.717468,0.568848
25,4,0.796967,1.14441,0.717316,0.56839
25,5,0.796967,1.14532,0.717926,0.567932
25,6,0.796967,1.14502,0.717468,0.56839
25,7,0.797119,1.14532,0.717468,0.56778
25,8,0.797729,1.14594,0.717621,0.568848
25,9,0.797729,1.14578,0.718231,0.568085
26,0,0.798035,1.14548,0.718384,0.569153
26,1,0.798187,1.14471,0.718079,0.569
26,2,0.797729,1.14563,0.717773,0.568848
26,3,0.796967,1.14532,0.716858,0.568695
26,4,0.797424,1.14471,0.716858,0.568848
26,5,0.797424,1.14487,0.716858,0.568542
26,6,0.797577,1.14517,0.717316,0.568237
26,7,0.796967,1.14548,0.717163,0.568085
26,8,0.797272,1.14609,0.717621,0.568848
26,9,0.797729,1.14609,0.718384,0.569153
27,0,0.797272,1.14609,0.718079,0.569458
27,1,0.797882,1.14609,0.718079,0.569153
27,2,0.797729,1.14594,0.718079,0.569458
27,3,0.797272,1.14517,0.717621,0.569
27,4,0.797424,1.14548,0.717468,0.568695
27,5,0.800171,1.14929,0.720978,0.572052
27,6,0.796814,1.14456,0.71701,0.568085
27,7,0.796967,1.14517,0.717316,0.567322
27,8,0.79834,1.14639,0.717926,0.569458
27,9,0.797577,1.14777,0.718231,0.569611
28,0,0.797577,1.14731,0.718536,0.570068
28,1,0.797424,1.14792,0.718384,0.569916
28,2,0.800018,1.15173,0.721741,0.574341
28,3,0.797119,1.14594,0.7164,0.56839
28,4,0.797119,1.14548,0.716705,0.568542
28,5,0.795898,1.14624,0.71701,0.56839
28,6,0.796967,1.14624,0.717316,0.568542
28,7,0.796814,1.14624,0.7164,0.569153
28,8,0.797119,1.14746,0.71701,0.569458
28,9,0.797272,1.14685,0.717926,0.569458
29,0,0.797272,1.14777,0.717621,0.569763
29,1,0.797577,1.14746,0.717773,0.569458
29,2,0.797577,1.14761,0.71701,0.569153
29,3,0.796967,1.14777,0.716858,0.568542
29,4,0.797119,1.14777,0.717316,0.56839
29,5,0.796661,1.14822,0.716858,0.568542
29,6,0.796814,1.14807,0.716553,0.568542
29,7,0.796661,1.14822,0.717316,0.568542
29,8,0.797272,1.14853,0.717773,0.569
29,9,0.797424,1.14822,0.718079,0.568848
30,0,0.79834,1.14929,0.718384,0.569611
30,1,0.797424,1.15143,0.718079,0.570221
30,2,0.797424,1.15173,0.717316,0.568848
30,3,0.800018,1.15417,0.71991,0.572662
30,4,0.796204,1.15295,0.718384,0.570221
30,5,0.796814,1.15326,0.717621,0.570526
30,6,0.796661,1.15372,0.717773,0.570068
30,7,0.796814,1.15326,0.718384,0.569916
30,8,0.798492,1.15234,0.716858,0.568542
30,9,0.797882,1.1528,0.717163,0.569458
31,0,0.798645,1.15204,0.717163,0.569153
31,1,0.798645,1.15234,0.717316,0.569
31,2,0.798035,1.1525,0.717316,0.569458
31,3,0.797272,1.15158,0.716858,0.56839
31,4,0.796814,1.15143,0.716705,0.568542
31,5,0.796661,1.15204,0.7164,0.569
31,6,0.796509,1.15112,0.7164,0.568085
31,7,0.797272,1.15082,0.716858,0.567932
31,8,0.796661,1.15158,0.716858,0.568848
31,9,0.797272,1.15219,0.717316,0.569
32,0,0.800781,1.1557,0.722504,0.57251
32,1,0.797272,1.15189,0.717316,0.569153
32,2,0.797119,1.15173,0.717316,0.568542
32,3,0.797119,1.15189,0.716705,0.568695
32,4,0.796814,1.15097,0.7164,0.568695
32,5,0.796661,1.15067,0.716705,0.568085
32,6,0.796814,1.15112,0.7164,0.568085
32,7,0.796356,1.15005,0.716858,0.567932
32,8,0.797577,1.15112,0.716705,0.569153
32,9,0.797424,1.15112,0.717468,0.568848
33,0,0.797272,1.15067,0.717773,0.568542
33,1,0.797424,1.15143,0.717926,0.568695
33,2,0.797424,1.15143,0.717468,0.568542
33,3,0.796814,1.15082,0.716705,0.568085
33,4,0.796661,1.15036,0.716858,0.56839
33,5,0.797424,1.15082,0.71701,0.568695
33,6,0.796661,1.15067,0.717468,0.568542
33,7,0.796509,1.15067,0.717468,0.56839
33,8,0.796356,1.15143,0.717773,0.568695
33,9,0.797729,1.15158,0.718079,0.568848
34,0,0.796967,1.15189,0.718384,0.569305
34,1,0.797424,1.15158,0.718842,0.569
34,2,0.797119,1.15189,0.718079,0.569305
34,3,0.796509,1.15143,0.717773,0.568695
34,4,0.796967,1.15189,0.717926,0.568695
34,5,0.796967,1.15173,0.717926,0.567932
34,6,0.796814,1.15204,0.717621,0.56839
34,7,0.796661,1.15189,0.717773,0.56839
34,8,0.797577,1.15372,0.717621,0.56839
34,9,0.797272,1.15448,0.718384,0.568848
35,0,0.797272,1.15402,0.718384,0.568542
35,1,0.797577,1.15417,0.717468,0.569
35,2,0.797424,1.15463,0.718536,0.568542
35,3,0.796967,1.15387,0.717773,0.56839
35,4,0.797424,1.15372,0.717621,0.567932
35,5,0.797577,1.15356,0.717773,0.568848
35,6,0.797119,1.15433,0.717468,0.568237
35,7,0.796661,1.15433,0.717926,0.56778
35,8,0.797119,1.15494,0.718231,0.568237
35,9,0.798492,1.1557,0.718689,0.568695
36,0,0.798645,1.15509,0.718536,0.56839
36,1,0.798187,1.1554,0.718079,0.568695
36,2,0.797882,1.15555,0.718079,0.568237
36,3,0.795898,1.16104,0.719757,0.566254
36,4,0.797729,1.15616,0.717926,0.56778
36,5,0.797577,1.1554,0.717926,0.567627
36,6,0.797424,1.1554,0.717773,0.568085
36,7,0.797272,1.16455,0.723877,0.562744
36,8,0.798492,1.15692,0.718384,0.56778
36,9,0.798645,1.15707,0.717926,0.568695
37,0,0.798798,1.15707,0.718384,0.568695
37,1,0.802765,1.16074,0.722809,0.571594
37,2,0.799255,1.15845,0.718689,0.56839
37,3,0.797882,1.15799,0.717773,0.567932
37,4,0.798187,1.15799,0.717773,0.568237
37,5,0.797882,1.15845,0.748901,0.564575
37,6,0.79834,1.15952,0.717926,0.56778
37,7,0.79834,1.15967,0.718536,0.567932
37,8,0.79895,1.15952,0.718231,0.56839
37,9,0.79895,1.15967,0.718384,0.568542
38,0,0.799255,1.16028,0.718231,0.568695
38,1,0.799408,1.16165,0.719452,0.569
38,2,0.799255,1.1618,0.718994,0.568848
38,3,0.801697,1.16501,0.721893,0.572968
38,4,0.798645,1.1618,0.718231,0.56839
38,5,0.79895,1.16135,0.718689,0.56839
38,6,0.798645,1.1615,0.718994,0.56839
38,7,0.79895,1.16165,0.719299,0.568237
38,8,0.799408,1.16196,0.719452,0.568542
38,9,0.799408,1.16211,0.719299,0.569
39,0,0.799103,1.16226,0.719147,0.569153
39,1,0.799255,1.16211,0.719147,0.569305
39,2,0.80246,1.16638,0.721893,0.574036
39,3,0.79895,1.16333,0.718994,0.568237
39,4,0.799103,1.16333,0.718842,0.568085
39,5,0.803528,1.16531,0.724335,0.573578
39,6,0.79895,1.16425,0.718689,0.568848
39,7,0.799103,1.16425,0.719299,0.568695
39,8,0.799255,1.16486,0.719604,0.569305
39,9,0.799866,1.16501,0.719452,0.569305
40,0,0.799866,1.16516,0.719604,0.569458
40,1,0.804443,1.1676,0.723724,0.574036
40,2,0.799408,1.16669,0.720062,0.569763
40,3,0.798645,1.16653,0.719299,0.569458
40,4,0.799255,1.16623,0.719147,0.568848
40,5,0.803375,1.16974,0.722961,0.572968
40,6,0.799103,1.16898,0.719147,0.569458
40,7,0.799408,1.1824,0.714264,0.571594
40,8,0.800171,1.17004,0.720215,0.570374
40,9,0.800171,1.17035,0.71991,0.570831
41,0,0.800629,1.1705,0.719757,0.570831
41,1,0.800171,1.17249,0.72052,0.571289
41,2,0.799866,1.17249,0.719757,0.570984
41,3,0.799255,1.17203,0.719299,0.570679
41,4,0.799866,1.17477,0.720215,0.571899
41,5,0.800018,1.17447,0.720367,0.571747
41,6,0.799561,1.17462,0.72052,0.571136
41,7,0.801086,1.17477,0.719452,0.570526
41,8,0.801544,1.17554,0.720062,0.570984
41,9,0.801697,1.17538,0.720367,0.570831
42,0,0.800629,1.1763,0.720367,0.57251
42,1,0.800934,1.17676,0.720215,0.57251
42,2,0.800781,1.17676,0.720215,0.571899
42,3,0.800171,1.17584,0.719452,0.571289
42,4,0.800171,1.17859,0.719757,0.571594
42,5,0.800018,1.17859,0.719452,0.571594
42,6,0.799866,1.17844,0.719452,0.571594
42,7,0.799713,1.17828,0.719147,0.571594
42,8,0.804291,1.18179,0.723267,0.576172
42,9,0.801544,1.18057,0.72052,0.572052
43,0,0.800781,1.18088,0.720367,0.571899
43,1,0.801086,1.18027,0.720367,0.571899
43,2,0.800934,1.18042,0.720215,0.572357
43,3,0.800323,1.1821,0.719452,0.571289
43,4,0.800629,1.18225,0.719452,0.570374
43,5,0.800476,1.18195,0.719757,0.570831
43,6,0.800781,1.1824,0.719147,0.570984
43,7,0.800781,1.18362,0.71991,0.571136
43,8,0.801086,1.18378,0.720215,0.571594
43,9,0.801392,1.18393,0.720673,0.571899
44,0,0.801239,1.18408,0.720825,0.571899
44,1,0.801392,1.18423,0.720825,0.571747
44,2,0.801086,1.18393,0.72052,0.571899
44,3,0.800323,1.18378,0.719757,0.570984
44,4,0.800781,1.18332,0.720367,0.571442
44,5,0.800629,1.18347,0.720367,0.571136
44,6,0.800629,1.18332,0.720673,0.571289
44,7,0.800476,1.18362,0.71991,0.570984
44,8,0.801239,1.18439,0.720825,0.571594
44,9,0.801239,1.1853,0.721283,0.571899
45,0,0.801849,1.1853,0.72052,0.571442
45,1,0.801239,1.1853,0.720978,0.571899
45,2,0.802002,1.18561,0.720825,0.572357
45,3,0.801392,1.18408,0.720825,0.571289
45,4,0.801086,1.18408,0.720825,0.571594
45,5,0.800629,1.18439,0.72052,0.570984
45,6,0.801697,1.18454,0.720978,0.571594
45,7,0.800476,1.18576,0.720673,0.570984
45,8,0.801086,1.18561,0.721283,0.571442
45,9,0.801392,1.18622,0.721436,0.571289
46,0,0.801544,1.18591,0.721283,0.571442
46,1,0.801086,1.18652,0.721283,0.571594
46,2,0.801392,1.18591,0.721588,0.571594
46,3,0.801086,1.18515,0.720673,0.570984
46,4,0.803833,1.18881,0.725098,0.575409
46,5,0.801544,1.18591,0.72113,0.571594
46,6,0.801392,1.18591,0.721436,0.571289
46,7,0.801239,1.18576,0.721436,0.571136
46,8,0.805359,1.19141,0.724792,0.575409
46,9,0.802002,1.18652,0.722656,0.572052
47,0,0.802155,1.18683,0.723114,0.571899
47,1,0.802307,1.18652,0.722961,0.572052
47,2,0.806427,1.18973,0.726624,0.576477
47,3,0.801544,1.18591,0.721893,0.571899
47,4,0.801697,1.18637,0.722046,0.571442
47,5,0.801697,1.18607,0.721893,0.571594
47,6,0.806885,1.18988,0.725403,0.576019
47,7,0.802307,1.18561,0.722961,0.571899
47,8,0.802612,1.18652,0.723114,0.572357
47,9,0.802307,1.18668,0.723419,0.572357
48,0,0.802765,1.18607,0.722809,0.572357
48,1,0.807648,1.18942,0.727081,0.576477
48,2,0.802917,1.18591,0.723877,0.57312
48,3,0.802155,1.18515,0.723419,0.572205
48,4,0.805664,1.18835,0.726624,0.575409
48,5,0.801697,1.18546,0.723267,0.57251
48,6,0.802155,1.18561,0.722961,0.572357
48,7,0.801544,1.18576,0.723114,0.57251
48,8,0.802002,1.18591,0.723877,0.572662
48,9,0.802612,1.18683,0.724487,0.572968
49,0,0.802155,1.18622,0.724335,0.57312
49,1,0.802917,1.18576,0.724335,0.573273
49,2,0.802612,1.18591,0.724487,0.573273
49,3,0.801697,1.18591,0.72403,0.572052
49,4,0.801697,1.18591,0.723877,0.57251
49,5,0.802002,1.18546,0.723877,0.572205
49,6,0.801849,1.18484,0.72403,0.572205
49,7,0.801697,1.18484,0.723877,0.572968
49,8,0.80307,1.18515,0.726166,0.573425
49,9,0.803223,1.1853,0.726013,0.573883
50,0,0.803223,1.18546,0.726166,0.573425
50,1,0.803223,1.1853,0.726624,0.57312
50,2,0.802765,1.18469,0.725403,0.572662
50,3,0.802612,1.18439,0.72464,0.572662
50,4,0.802612,1.18439,0.724792,0.57251
50,5,0.801544,1.18362,0.724792,0.571899
50,6,0.802002,1.18332,0.72464,0.571442
50,7,0.801849,1.18362,0.725098,0.572052
50,8,0.802155,1.18408,0.72525,0.57251
50,9,0.802155,1.18469,0.72525,0.572662
51,0,0.807037,1.1879,0.728912,0.578003
51,1,0.802765,1.18347,0.72525,0.572662
51,2,0.802307,1.18332,0.725555,0.572662
51,3,0.802155,1.18271,0.724792,0.572052
51,4,0.801849,1.18317,0.724792,0.572052
51,5,0.801697,1.18301,0.724792,0.572052
51,6,0.801849,1.18301,0.725098,0.571594
51,7,0.801544,1.18317,0.724945,0.571747
51,8,0.805206,1.18683,0.730591,0.575104
51,9,0.802002,1.1824,0.726471,0.57251
52,0,0.802612,1.18225,0.726166,0.571747
52,1,0.804901,1.185,0.730438,0.574951
52,2,0.802612,1.18256,0.727386,0.572815
52,3,0.801544,1.18195,0.726776,0.572662
52,4,0.801392,1.18164,0.726471,0.571899
52,5,0.80368,1.1795,0.726471,0.570679
52,6,0.803223,1.17996,0.727081,0.570831
52,7,0.802917,1.17996,0.726776,0.571136
52,8,0.803375,1.18027,0.726776,0.571442
52,9,0.803833,1.18027,0.727234,0.571594
53,0,0.801544,1.1795,0.727692,0.571594
53,1,0.801544,1.1792,0.727844,0.571899
53,2,0.801392,1.1792,0.727234,0.571289
53,3,0.801239,1.17889,0.726929,0.569916
53,4,0.801239,1.17752,0.727081,0.570831
53,5,0.801086,1.17737,0.727081,0.571289
53,6,0.800629,1.17752,0.727539,0.570984
53,7,0.801239,1.17752,0.727692,0.570831
53,8,0.801544,1.17767,0.727386,0.570831
53,9,0.802155,1.17737,0.727844,0.571289
54,0,0.801849,1.17767,0.727692,0.571442
54,1,0.802002,1.17767,0.727997,0.570984
54,2,0.801544,1.17615,0.727386,0.571442
54,3,0.801086,1.17569,0.726471,0.570526
54,4,0.801086,1.17538,0.726624,0.570374
54,5,0.801239,1.17584,0.726471,0.570526
54,6,0.801086,1.17462,0.726471,0.570984
54,7,0.800629,1.17462,0.726776,0.569763
54,8,0.801392,1.17554,0.726624,0.570526
54,9,0.80246,1.17691,0.727539,0.571442
55,0,0.801544,1.17508,0.726624,0.570374
55,1,0.801544,1.17477,0.726471,0.570526
55,2,0.801544,1.17462,0.726929,0.570526
55,3,0.801544,1.17447,0.726471,0.568848
55,4,0.800781,1.17355,0.725861,0.569763
55,5,0.801086,1.17325,0.725708,0.569458
55,6,0.800781,1.17371,0.725708,0.569458
55,7,0.800781,1.1734,0.725861,0.569153
55,8,0.805206,1.17722,0.72998,0.574188
55,9,0.802155,1.17371,0.726318,0.569611
56,0,0.802307,1.17355,0.726318,0.569611
56,1,0.805969,1.17859,0.731659,0.571747
56,2,0.801697,1.17264,0.726318,0.570374
56,3,0.801544,1.17203,0.725708,0.569305
56,4,0.800781,1.17218,0.725555,0.569153
56,5,0.805969,1.17599,0.731506,0.572662
56,6,0.801086,1.17172,0.724945,0.568695
56,7,0.800934,1.17188,0.72464,0.56839
56,8,0.801086,1.17142,0.725708,0.569153
56,9,0.801239,1.17279,0.725403,0.569153
57,0,0.801849,1.17249,0.726013,0.569611
57,1,0.801392,1.17218,0.725708,0.569916
57,2,0.801697,1.17233,0.725708,0.569458
57,3,0.801086,1.17126,0.724945,0.569
57,4,0.801086,1.17172,0.725098,0.569
57,5,0.801239,1.17157,0.72525,0.568542
57,6,0.803833,1.17447,0.728455,0.572357
57,7,0.801392,1.16989,0.724792,0.568085
57,8,0.801239,1.17172,0.725708,0.568695
57,9,0.801392,1.17233,0.726013,0.569
58,0,0.801392,1.17218,0.726013,0.568848
58,1,0.800781,1.17218,0.725861,0.568848
58,2,0.807037,1.16882,0.730133,0.570374
58,3,0.802307,1.16745,0.724792,0.56778
58,4,0.80246,1.16745,0.72464,0.567627
58,5,0.802765,1.16745,0.724335,0.567932
58,6,0.801239,1.16592,0.72464,0.567474
58,7,0.801392,1.16608,0.72464,0.567932
58,8,0.801239,1.16669,0.724945,0.567932
