Devices
1000
,,Generic Analog #1 - Electric Potential,,,,
Frame,Sub Frame,1,2,3,4
,,V,V,V,V
4,9,1.11145,0.879517,0.916138,1.47415
5,0,1.11115,0.879517,0.916138,1.4743
5,1,1.11084,0.879974,0.915833,1.47461
5,2,1.1113,0.878601,0.916443,1.47415
5,3,1.11084,0.878448,0.915833,1.47369
5,4,1.11069,0.878143,0.91568,1.47339
5,5,1.11115,0.878143,0.915833,1.474
5,6,1.11069,0.877533,0.915833,1.47369
5,7,1.11069,0.877228,0.916595,1.474
5,8,1.11191,0.877991,0.916595,1.47446
5,9,1.11145,0.878448,0.916595,1.47491
6,0,1.11206,0.877838,0.916901,1.474
6,1,1.11206,0.877533,0.916595,1.4743
6,2,1.11176,0.877533,0.916748,1.47415
6,3,1.1113,0.877228,0.916138,1.474
6,4,1.11115,0.87677,0.91629,1.47339
6,5,1.11145,0.87677,0.916595,1.47385
6,6,1.11115,0.87738,0.916138,1.47324
6,7,1.11084,0.876312,0.915985,1.47369
6,8,1.1113,0.877075,0.916595,1.4743
6,9,1.11176,0.87616,0.917206,1.47507
7,0,1.11191,0.875549,0.917206,1.47614
7,1,1.1116,0.875549,0.917511,1.47552
7,2,1.11191,0.875702,0.916443,1.47476
7,3,1.11084,0.875397,0.915222,1.47461
7,4,1.11115,0.875549,0.915527,1.4743
7,5,1.11145,0.875549,0.915985,1.4743
7,6,1.11069,0.874023,0.915222,1.47339
7,7,1.11084,0.874329,0.91507,1.47385
7,8,1.11115,0.874939,0.915833,1.47415
7,9,1.11145,0.874786,0.915985,1.4743
8,0,1.1116,0.874786,0.916138,1.47446
8,1,1.11206,0.874481,0.916901,1.47385
8,2,1.11206,0.874329,0.916748,1.47415
8,3,1.11115,0.873718,0.915375,1.47354
8,4,1.11099,0.873566,0.91629,1.47339
8,5,1.11084,0.873718,0.915527,1.47339
8,6,1.11099,0.873718,0.915833,1.47324
8,7,1.11084,0.873413,0.91507,1.47369
8,8,1.1116,0.874176,0.915375,1.4743
8,9,1.1116,0.874786,0.915375,1.4743
9,0,1.11145,0.873718,0.915985,1.47614
9,1,1.11115,0.874329,0.915985,1.47568
9,2,1.1113,0.873871,0.916138,1.47522
9,3,1.11084,0.871887,0.914764,1.47461
9,4,1.11084,0.87204,0.91507,1.47446
9,5,1.11084,0.871887,0.914917,1.47461
9,6,1.11069,0.872498,0.914764,1.4743
9,7,1.11099,0.871277,0.916138,1.47354
9,8,1.11084,0.871735,0.916748,1.47415
9,9,1.11115,0.872192,0.916748,1.4743
10,0,1.11115,0.872345,0.917206,1.47415
10,1,1.11084,0.871429,0.917206,1.47385
10,2,1.11115,0.871429,0.916901,1.47415
10,3,1.11038,0.870819,0.916443,1.47339
10,4,1.11038,0.870667,0.916443,1.47369
10,5,1.10992,0.870361,0.917816,1.47461
10,6,1.10947,0.870056,0.917206,1.4743
10,7,1.10977,0.870056,0.917511,1.47446
10,8,1.11435,0.874329,0.921326,1.47964
10,9,1.11084,0.870667,0.918884,1.47552
11,0,1.11084,0.870667,0.918579,1.47522
11,1,1.11069,0.870819,0.918732,1.47583
11,2,1.11099,0.870361,0.918884,1.47568
11,3,1.11053,0.86853,0.918884,1.47461
11,4,1.11008,0.868683,0.919037,1.47446
11,5,1.10977,0.868683,0.919037,1.47476
11,6,1.11282,0.867615,0.9198,1.47537
11,7,1.10992,0.86853,0.919189,1.47476
11,8,1.11038,0.869141,0.919342,1.47507
11,9,1.11038,0.869446,0.9198,1.47552
12,0,1.11069,0.869141,0.919647,1.47552
12,1,1.11069,0.869751,0.9198,1.47552
12,2,1.11038,0.869141,0.919952,1.47552
12,3,1.10962,0.868225,0.919037,1.47491
12,4,1.10992,0.868378,0.919037,1.47491
12,5,1.10977,0.869141,0.920105,1.47491
12,6,1.11023,0.868378,0.920258,1.47552
12,7,1.11008,0.868225,0.919952,1.47522
12,8,1.11038,0.86853,0.920563,1.47583
12,9,1.11115,0.868225,0.921173,1.47552
13,0,1.11053,0.868378,0.920868,1.47552
13,1,1.11496,0.873108,0.924683,1.47964
13,2,1.11099,0.867615,0.922394,1.47598
13,3,1.11038,0.866547,0.921478,1.47507
13,4,1.11008,0.866394,0.922241,1.47507
13,5,1.11038,0.866852,0.921326,1.47491
13,6,1.11511,0.870819,0.92514,1.47873
13,7,1.11023,0.865479,0.923004,1.47568
13,8,1.11282,0.865631,0.922546,1.47583
13,9,1.11282,0.865784,0.923767,1.47598
14,0,1.11313,0.865936,0.923309,1.47629
14,1,1.11679,0.869293,0.927734,1.47888
14,2,1.1116,0.865021,0.924072,1.47598
14,3,1.11115,0.864563,0.923157,1.47522
14,4,1.11252,0.876007,0.919495,1.47705
14,5,1.11115,0.863495,0.923004,1.47507
14,6,1.11084,0.863647,0.923309,1.47491
14,7,1.11084,0.86319,0.923004,1.4743
14,8,1.11481,0.869141,0.927887,1.47842
14,9,1.11176,0.863647,0.92392,1.47537
15,0,1.1116,0.863647,0.923767,1.47507
15,1,1.1113,0.864105,0.923767,1.47537
15,2,1.1142,0.867004,0.928345,1.47797
15,3,1.11084,0.861816,0.923462,1.47522
15,4,1.11099,0.861969,0.923615,1.47491
15,5,1.11084,0.862122,0.923615,1.47522
15,6,1.11389,0.866394,0.925446,1.47827
15,7,1.11069,0.860596,0.923767,1.47491
15,8,1.11115,0.861664,0.924225,1.47598
15,9,1.11176,0.861969,0.924835,1.47568
16,0,1.1113,0.862122,0.924683,1.47552
16,1,1.1116,0.861511,0.925751,1.47629
16,2,1.11145,0.861511,0.92514,1.47552
16,3,1.11084,0.860901,0.924988,1.47537
16,4,1.11069,0.860748,0.924377,1.47507
16,5,1.10992,0.859528,0.925446,1.47537
16,6,1.11038,0.85968,0.925446,1.47537
16,7,1.10977,0.85968,0.925903,1.47522
16,8,1.11053,0.860138,0.926208,1.47552
16,9,1.11557,0.865021,0.928955,1.47949
17,0,1.11053,0.859222,0.926208,1.47598
17,1,1.11053,0.859528,0.926361,1.47675
17,2,1.10992,0.859528,0.926361,1.47659
17,3,1.10931,0.857849,0.926971,1.47629
17,4,1.10916,0.857849,0.927429,1.47583
17,5,1.1087,0.858002,0.926971,1.47644
17,6,1.10947,0.857086,0.926514,1.47614
17,7,1.10916,0.857239,0.927429,1.47659
17,8,1.10947,0.857239,0.928345,1.47705
17,9,1.10992,0.857697,0.928497,1.47797
18,0,1.10947,0.858154,0.92865,1.47751
18,1,1.10916,0.857544,0.928497,1.47736
18,2,1.10901,0.857849,0.928497,1.47736
18,3,1.11252,0.861206,0.930176,1.48148
18,4,1.10825,0.855865,0.92865,1.4772
18,5,1.1087,0.855713,0.92865,1.47736
18,6,1.10901,0.855865,0.928802,1.4772
18,7,1.10901,0.855255,0.930176,1.47705
18,8,1.10931,0.85495,0.930939,1.47736
18,9,1.10977,0.855865,0.930786,1.47797
19,0,1.10931,0.85434,0.931244,1.47812
19,1,1.1087,0.85434,0.931549,1.47842
19,2,1.10916,0.85434,0.930939,1.47812
19,3,1.1084,0.853882,0.930634,1.47766
19,4,1.1084,0.853882,0.930786,1.47781
19,5,1.10977,0.853119,0.931244,1.47797
19,6,1.10779,0.852509,0.930634,1.47797
19,7,1.10794,0.851898,0.930786,1.47812
19,8,1.1087,0.852661,0.931854,1.47873
19,9,1.10916,0.852509,0.931549,1.47858
20,0,1.10931,0.851898,0.931854,1.47919
20,1,1.10901,0.852051,0.930939,1.47934
20,2,1.1087,0.851746,0.931091,1.47903
20,3,1.10809,0.851135,0.930328,1.47873
20,4,1.1087,0.850983,0.930328,1.47842
20,5,1.10855,0.851288,0.930634,1.47949
20,6,1.1084,0.850983,0.930939,1.47888
20,7,1.10809,0.849762,0.931091,1.47919
20,8,1.10855,0.850677,0.931091,1.47949
20,9,1.10916,0.850525,0.931854,1.47949
21,0,1.1087,0.849762,0.932312,1.47964
21,1,1.10901,0.849915,0.932159,1.47964
21,2,1.10855,0.849762,0.932159,1.47934
21,3,1.10886,0.850372,0.932312,1.47919
21,4,1.10779,0.848389,0.931854,1.47934
21,5,1.10794,0.848541,0.931702,1.47934
21,6,1.10748,0.848694,0.931549,1.47903
21,7,1.10779,0.848541,0.932465,1.47919
21,8,1.10779,0.848846,0.932617,1.47964
21,9,1.10779,0.849304,0.932465,1.48041
22,0,1.10794,0.848541,0.932922,1.47995
22,1,1.10794,0.848999,0.932617,1.4798
22,2,1.10779,0.848846,0.932922,1.47964
22,3,1.10718,0.848236,0.931702,1.47964
22,4,1.10703,0.848083,0.932312,1.47903
22,5,1.10718,0.847321,0.931244,1.47934
22,6,1.10733,0.847015,0.931244,1.47903
22,7,1.11206,0.848541,0.934753,1.48315
22,8,1.10748,0.847015,0.931702,1.4798
22,9,1.10779,0.847015,0.931854,1.47964
23,0,1.11115,0.851746,0.936127,1.48346
23,1,1.10733,0.84671,0.931549,1.48041
23,2,1.10764,0.8461,0.931549,1.47949
23,3,1.10992,0.849609,0.936584,1.48315
23,4,1.10672,0.844574,0.931091,1.4798
23,5,1.10687,0.844879,0.931091,1.4798
23,6,1.10657,0.844727,0.930939,1.48026
23,7,1.10672,0.845032,0.931396,1.48041
23,8,1.10672,0.84549,0.931854,1.48056
23,9,1.10779,0.845337,0.932007,1.48102
24,0,1.10733,0.845947,0.931702,1.48041
24,1,1.10794,0.845337,0.931549,1.48132
24,2,1.10748,0.84549,0.932159,1.48087
24,3,1.11038,0.848541,0.934906,1.4859
24,4,1.10641,0.843811,0.931091,1.48026
24,5,1.10916,0.848236,0.935211,1.48376
24,6,1.1058,0.842896,0.931702,1.48071
24,7,1.10641,0.842743,0.931396,1.48087
24,8,1.10718,0.843506,0.931854,1.48117
24,9,1.10703,0.843658,0.932465,1.48102
25,0,1.10641,0.842896,0.931854,1.48117
25,1,1.10657,0.842743,0.931702,1.48163
25,2,1.10626,0.84259,0.931702,1.48102
25,3,1.10596,0.842438,0.930939,1.48071
25,4,1.10504,0.841522,0.931091,1.48071
25,5,1.10519,0.841675,0.931549,1.48056
25,6,1.10535,0.842133,0.931702,1.48026
25,7,1.10504,0.841522,0.931396,1.48071
25,8,1.1084,0.846252,0.934906,1.48499
25,9,1.10626,0.841827,0.931244,1.48071
26,0,1.10596,0.841522,0.931549,1.48132
26,1,1.10672,0.841827,0.931091,1.48148
26,2,1.10596,0.841522,0.931091,1.48148
26,3,1.10565,0.840912,0.930481,1.48041
26,4,1.10535,0.840454,0.930328,1.48102
26,5,1.10519,0.840302,0.930176,1.48056
26,6,1.10504,0.839844,0.92926,1.48132
26,7,1.10504,0.839386,0.929718,1.48132
26,8,1.10535,0.840149,0.930176,1.48193
26,9,1.10565,0.840149,0.930176,1.48209
27,0,1.1055,0.840149,0.929413,1.48163
27,1,1.1055,0.839539,0.929871,1.48178
27,2,1.1055,0.839386,0.929871,1.48163
27,3,1.10504,0.838928,0.92865,1.48087
27,4,1.10489,0.838318,0.928955,1.48087
27,5,1.10489,0.838776,0.92865,1.48071
27,6,1.10474,0.838623,0.928955,1.48056
27,7,1.10489,0.838165,0.92865,1.48102
27,8,1.10489,0.838165,0.928345,1.48102
27,9,1.10535,0.83847,0.929108,1.48163
28,0,1.10519,0.838318,0.92926,1.48148
28,1,1.10519,0.838623,0.929108,1.48163
28,2,1.10504,0.838013,0.928192,1.48178
28,3,1.10458,0.837555,0.927887,1.48102
28,4,1.10458,0.837097,0.927582,1.48117
28,5,1.10428,0.837708,0.92804,1.48102
28,6,1.10443,0.83725,0.927124,1.48163
28,7,1.10443,0.837402,0.927429,1.48102
28,8,1.1084,0.842743,0.930786,1.48453
28,9,1.10458,0.837555,0.928192,1.48178
29,0,1.10458,0.837402,0.92804,1.48239
29,1,1.1084,0.841064,0.931091,1.48544
29,2,1.10458,0.837097,0.92804,1.48193
29,3,1.10336,0.836182,0.927124,1.48132
29,4,1.10336,0.836487,0.927277,1.48148
29,5,1.10306,0.836029,0.926208,1.48102
29,6,1.10321,0.835724,0.926666,1.48117
29,7,1.10291,0.835571,0.925903,1.48148
29,8,1.10428,0.836487,0.926056,1.48224
29,9,1.10382,0.836029,0.926208,1.48209
30,0,1.10336,0.836029,0.926056,1.48224
30,1,1.10352,0.836029,0.925903,1.48178
30,2,1.10397,0.836182,0.926208,1.48209
30,3,1.1026,0.835571,0.925293,1.48117
30,4,1.10733,0.83786,0.928192,1.4856
30,5,1.10245,0.834656,0.92514,1.48148
30,6,1.10626,0.838318,0.930023,1.48392
30,7,1.10199,0.834045,0.92453,1.48117
30,8,1.10214,0.834503,0.924988,1.48178
30,9,1.10275,0.834656,0.92514,1.48193
31,0,1.10245,0.835114,0.924988,1.48193
31,1,1.10245,0.834351,0.924377,1.48178
31,2,1.10214,0.834503,0.924072,1.48193
31,3,1.10168,0.834198,0.924072,1.48132
31,4,1.10153,0.834045,0.924225,1.48102
31,5,1.10184,0.83374,0.92392,1.48102
31,6,1.10153,0.834503,0.923767,1.48102
31,7,1.10168,0.834045,0.924072,1.48132
31,8,1.10214,0.834351,0.923615,1.48148
31,9,1.10229,0.834808,0.923615,1.48209
32,0,1.10199,0.834198,0.923309,1.48148
32,1,1.10229,0.83374,0.923157,1.48193
32,2,1.10184,0.834198,0.923462,1.48224
32,3,1.10184,0.834045,0.922241,1.48102
32,4,1.10168,0.833435,0.923004,1.48148
32,5,1.10153,0.833435,0.922546,1.48102
32,6,1.10153,0.83374,0.922699,1.48102
32,7,1.10153,0.833588,0.922089,1.48102
32,8,1.10168,0.833282,0.921936,1.48193
32,9,1.10214,0.833435,0.921936,1.48209
33,0,1.10138,0.833282,0.921631,1.48239
33,1,1.10138,0.833435,0.921173,1.4827
33,2,1.10107,0.833282,0.921478,1.48209
33,3,1.10077,0.83252,0.920868,1.47614
33,4,1.10046,0.832367,0.920563,1.47644
33,5,1.10001,0.832672,0.920715,1.47614
33,6,1.10077,0.832214,0.92041,1.48117
33,7,1.10031,0.832672,0.920258,1.48148
33,8,1.10138,0.833282,0.920868,1.48178
33,9,1.10214,0.832672,0.920563,1.48209
34,0,1.10168,0.832977,0.920868,1.48239
34,1,1.10657,0.835724,0.924835,1.48666
34,2,1.10062,0.832367,0.919495,1.48224
34,3,1.09985,0.832672,0.918579,1.48193
34,4,1.10016,0.832825,0.918732,1.48224
34,5,1.10046,0.83252,0.918884,1.48209
34,6,1.10001,0.832214,0.919037,1.48178
34,7,1.10001,0.830688,0.917816,1.48148
34,8,1.10016,0.831757,0.918121,1.48178
34,9,1.10092,0.831604,0.918427,1.48209
35,0,1.10031,0.832214,0.918427,1.48178
35,1,1.10107,0.831299,0.918732,1.48224
35,2,1.10107,0.831299,0.918274,1.48178
35,3,1.10046,0.830536,0.917816,1.48132
35,4,1.09985,0.830536,0.917969,1.48163
35,5,1.10046,0.830688,0.917664,1.48148
35,6,1.10016,0.830231,0.917816,1.48163
35,7,1.10046,0.82962,0.917664,1.48148
35,8,1.10046,0.830536,0.918121,1.48163
35,9,1.10153,0.830841,0.918274,1.4827
36,0,1.10123,0.830383,0.918121,1.4827
36,1,1.10123,0.830536,0.917969,1.48254
36,2,1.10092,0.830536,0.917969,1.48239
36,3,1.10077,0.829315,0.917511,1.48193
36,4,1.10046,0.829163,0.916901,1.48193
36,5,1.10062,0.829163,0.916901,1.48178
36,6,1.10046,0.829315,0.917358,1.48163
36,7,1.10031,0.829468,0.916595,1.48178
36,8,1.10092,0.82962,0.917206,1.48224
36,9,1.10092,0.82962,0.917358,1.48224
37,0,1.10138,0.829926,0.917206,1.48224
37,1,1.10138,0.830078,0.916748,1.48224
37,2,1.10092,0.829468,0.917358,1.48254
37,3,1.10245,0.833282,0.921936,1.48651
37,4,1.10062,0.828552,0.916443,1.48178
37,5,1.10016,0.82901,0.915833,1.48209
37,6,1.10031,0.828705,0.916138,1.48193
37,7,1.10016,0.828857,0.915527,1.48178
37,8,1.10077,0.829315,0.916138,1.4827
37,9,1.10092,0.829163,0.916901,1.483
38,0,1.10428,0.83252,0.921783,1.48697
38,1,1.10031,0.82901,0.916748,1.48224
38,2,1.10077,0.828857,0.916748,1.48193
38,3,1.10001,0.828552,0.91629,1.48117
38,4,1.10001,0.828094,0.915833,1.48132
38,5,1.0997,0.828247,0.915985,1.48132
38,6,1.0997,0.828247,0.916138,1.48163
38,7,1.10397,0.830078,0.920563,1.48453
38,8,1.0994,0.827789,0.917358,1.483
38,9,1.0994,0.8284,0.917358,1.48331
39,0,1.09909,0.827789,0.917511,1.48331
39,1,1.09924,0.828247,0.917053,1.48315
39,2,1.09879,0.827484,0.917053,1.4827
39,3,1.09802,0.827484,0.916443,1.48117
39,4,1.09802,0.826874,0.916443,1.48209
39,5,1.09848,0.826874,0.915833,1.48224
39,6,1.09787,0.826874,0.915985,1.48239
39,7,1.09772,0.826721,0.916595,1.48239
39,8,1.09833,0.827179,0.917206,1.4827
39,9,1.09863,0.827484,0.916901,1.483
40,0,1.09848,0.827179,0.917053,1.483
40,1,1.09787,0.827484,0.917053,1.48331
40,2,1.09756,0.827484,0.916595,1.483
40,3,1.09726,0.826416,0.915985,1.48193
40,4,1.09695,0.826721,0.915985,1.48209
40,5,1.09726,0.826569,0.915985,1.48224
40,6,1.09741,0.825958,0.91568,1.48224
40,7,1.09772,0.826721,0.916595,1.48239
40,8,1.09741,0.826874,0.916443,1.48254
40,9,1.09726,0.827179,0.916748,1.483
41,0,1.09726,0.826721,0.916443,1.48315
41,1,1.10092,0.830231,0.920258,1.48727
41,2,1.09726,0.826721,0.916748,1.48285
41,3,1.0968,0.826263,0.916443,1.48239
41,4,1.09665,0.826416,0.916901,1.48239
41,5,1.10001,0.830383,0.919495,1.48605
41,6,1.09589,0.825806,0.91629,1.48254
41,7,1.09573,0.825653,0.916443,1.48254
41,8,1.09665,0.825958,0.916138,1.48315
41,9,1.0965,0.826721,0.917053,1.48361
42,0,1.0965,0.827026,0.917053,1.48361
42,1,1.0968,0.827179,0.917206,1.4827
42,2,1.09634,0.826721,0.916748,1.48315
42,3,1.09543,0.825958,0.916443,1.48285
42,4,1.10077,0.831146,0.919647,1.48636
42,5,1.09543,0.825653,0.91629,1.48285
42,6,1.09573,0.8255,0.916595,1.4827
42,7,1.09573,0.825806,0.91629,1.4827
42,8,1.09619,0.826263,0.917053,1.483
42,9,1.10123,0.830841,0.9198,1.48682
43,0,1.09619,0.827026,0.917053,1.48361
43,1,1.0965,0.826569,0.916748,1.48315
43,2,1.10046,0.831299,0.920715,1.48575
43,3,1.09558,0.825348,0.91568,1.48254
43,4,1.09512,0.8255,0.916138,1.48239
43,5,1.09558,0.8255,0.915833,1.48209
43,6,1.09543,0.825806,0.916138,1.48254
43,7,1.09558,0.825195,0.915833,1.48224
43,8,1.09589,0.8255,0.916595,1.483
43,9,1.0965,0.826111,0.916748,1.483
44,0,1.09604,0.825195,0.91629,1.483
44,1,1.09604,0.825806,0.916138,1.483
44,2,1.09604,0.825806,0.91629,1.4827
44,3,1.09558,0.824738,0.914764,1.48224
44,4,1.09543,0.824738,0.91568,1.48254
44,5,1.09573,0.82489,0.915375,1.4827
44,6,1.09848,0.827484,0.917358,1.4856
44,7,1.09512,0.82428,0.915527,1.48285
44,8,1.09772,0.82428,0.917053,1.48422
44,9,1.10107,0.828705,0.918579,1.48682
45,0,1.09512,0.8255,0.917206,1.48361
45,1,1.09528,0.825195,0.915527,1.50436
45,2,1.09543,0.824738,0.917358,1.48392
45,3,1.09528,0.824127,0.916595,1.48346
45,4,1.09467,0.82428,0.916901,1.48331
45,5,1.09467,0.824127,0.916443,1.48331
45,6,1.09467,0.82489,0.91568,1.48315
45,7,1.09451,0.824127,0.91568,1.48346
45,8,1.09528,0.824585,0.91568,1.48376
45,9,1.09604,0.824585,0.916443,1.48407
46,0,1.09497,0.82489,0.916595,1.48407
46,1,1.09482,0.82428,0.916901,1.48407
46,2,1.09497,0.823822,0.91629,1.48438
46,3,1.09451,0.823669,0.91568,1.48346
46,4,1.09467,0.823364,0.916138,1.48376
46,5,1.09406,0.823517,0.915222,1.48438
46,6,1.09467,0.823669,0.915375,1.48422
46,7,1.09467,0.823517,0.915222,1.48453
46,8,1.09497,0.823975,0.915985,1.48468
46,9,1.09528,0.82428,0.915833,1.48468
47,0,1.09512,0.824432,0.917053,1.48529
47,1,1.09482,0.82428,0.916901,1.4856
47,2,1.09436,0.824738,0.916901,1.4859
47,3,1.0939,0.823212,0.916595,1.48529
47,4,1.0939,0.823517,0.916901,1.48529
47,5,1.0939,0.823517,0.916595,1.48529
47,6,1.07788,0.827789,0.922852,1.48636
47,7,1.0936,0.823212,0.918274,1.48621
47,8,1.09451,0.823822,0.918121,1.48697
47,9,1.09482,0.823669,0.918274,1.48682
48,0,1.09436,0.823212,0.920258,1.48605
48,1,1.09406,0.823517,0.920105,1.48544
48,2,1.0936,0.823517,0.919495,1.4856
48,3,1.09314,0.822906,0.919189,1.48529
48,4,1.09299,0.823059,0.920563,1.48529
48,5,1.09299,0.823212,0.920563,1.48499
48,6,1.09314,0.823212,0.920868,1.48483
48,7,1.0939,0.823364,0.920715,1.48499
48,8,1.0939,0.823212,0.921173,1.48514
48,9,1.0939,0.823517,0.921173,1.48575
49,0,1.09802,0.827332,0.925903,1.48911
49,1,1.09406,0.82428,0.922394,1.48438
49,2,1.08643,0.820312,0.928802,1.48819
49,3,1.09268,0.823212,0.923462,1.483
49,4,1.09222,0.823669,0.923157,1.483
49,5,1.09268,0.823059,0.923309,1.48331
49,6,1.09283,0.823059,0.923157,1.48315
49,7,1.09314,0.823212,0.923157,1.48331
49,8,1.09299,0.823975,0.923309,1.48346
49,9,1.09756,0.826416,0.927277,1.48819
50,0,1.09283,0.823517,0.925446,1.4827
50,1,1.09314,0.823364,0.926208,1.48224
50,2,1.0936,0.82428,0.926056,1.48361
50,3,1.09238,0.823669,0.928345,1.48132
50,4,1.09207,0.823822,0.927429,1.48117
50,5,1.09192,0.823364,0.92865,1.48148
50,6,1.09253,0.822754,0.927887,1.47995
50,7,1.09222,0.823059,0.927887,1.4798
50,8,1.09314,0.823212,0.92926,1.48102
50,9,1.09222,0.82428,0.929108,1.4798
51,0,1.09238,0.823822,0.928802,1.4798
51,1,1.09238,0.823975,0.92865,1.47934
51,2,1.09665,0.827484,0.932922,1.48438
51,3,1.09161,0.822754,0.92865,1.47781
51,4,1.09161,0.823059,0.92865,1.47827
51,5,1.09131,0.823059,0.928955,1.47797
51,6,1.09467,0.825806,0.932922,1.48239
51,7,1.09192,0.822906,0.929413,1.47614
51,8,1.09192,0.823669,0.92926,1.4769
51,9,1.09222,0.823822,0.929871,1.47705
52,0,1.09238,0.823975,0.929565,1.47705
52,1,1.09238,0.823669,0.930023,1.4772
52,2,1.09192,0.823669,0.92926,1.47614
52,3,1.091,0.822906,0.928955,1.47507
52,4,1.09406,0.827637,0.933838,1.47766
52,5,1.09085,0.822906,0.928345,1.47446
52,6,1.09085,0.822754,0.928497,1.47446
52,7,1.091,0.823364,0.92804,1.47446
52,8,1.09589,0.826721,0.933228,1.47873
52,9,1.09177,0.823975,0.929413,1.47476
53,0,1.09161,0.823975,0.92926,1.47476
53,1,1.09161,0.823822,0.929413,1.47522
53,2,1.09116,0.823364,0.928802,1.47461
53,3,1.0907,0.823212,0.92865,1.4743
53,4,1.09085,0.823059,0.928345,1.47385
53,5,1.09467,0.828247,0.932922,1.47751
53,6,1.09116,0.823212,0.92865,1.47324
53,7,1.09085,0.823822,0.928192,1.47324
53,8,1.09131,0.823975,0.92926,1.47339
53,9,1.09146,0.823975,0.928955,1.47339
54,0,1.09192,0.823975,0.928955,1.47415
54,1,1.09589,0.829468,0.933838,1.4769
54,2,1.09161,0.824432,0.929565,1.47385
54,3,1.09085,0.823517,0.928802,1.47308
54,4,1.0907,0.823364,0.92865,1.47339
54,5,1.09085,0.823212,0.928802,1.47354
54,6,1.09024,0.823364,0.927887,1.47232
54,7,1.091,0.823212,0.927887,1.47202
54,8,1.09116,0.822906,0.928345,1.47293
54,9,1.0907,0.82428,0.928345,1.47293
55,0,1.091,0.824432,0.928345,1.47293
55,1,1.09085,0.823669,0.928345,1.47278
55,2,1.0907,0.823669,0.92804,1.47247
55,3,1.09009,0.823059,0.927582,1.47186
55,4,1.09039,0.824127,0.926819,1.47156
55,5,1.09055,0.823517,0.927124,1.47171
55,6,1.09024,0.823517,0.926819,1.47186
55,7,1.09039,0.823517,0.926971,1.47141
55,8,1.09406,0.828552,0.931091,1.47552
55,9,1.09039,0.82428,0.927734,1.47232
56,0,1.09085,0.824127,0.927429,1.47217
56,1,1.09039,0.82428,0.927429,1.47232
56,2,1.09055,0.823669,0.927277,1.47217
56,3,1.08963,0.823364,0.926514,1.47125
56,4,1.08948,0.823822,0.926819,1.4711
56,5,1.0939,0.827637,0.930481,1.47476
56,6,1.09024,0.823364,0.926819,1.4711
56,7,1.09039,0.823059,0.926514,1.47125
56,8,1.09085,0.823669,0.926514,1.47202
56,9,1.09467,0.827789,0.929108,1.47507
57,0,1.09055,0.823822,0.926666,1.47217
57,1,1.091,0.824432,0.926208,1.47217
57,2,1.09039,0.823517,0.926361,1.47202
57,3,1.08994,0.823364,0.925598,1.47125
57,4,1.08963,0.823364,0.925293,1.47125
57,5,1.08978,0.823517,0.925903,1.4711
57,6,1.08948,0.823364,0.925598,1.4711
57,7,1.09039,0.823975,0.926056,1.47125
57,8,1.09085,0.823822,0.925598,1.47171
57,9,1.09085,0.823822,0.925751,1.47232
58,0,1.09085,0.824127,0.925598,1.47186
58,1,1.0907,0.82428,0.925751,1.47186
58,2,1.09009,0.823822,0.924835,1.47202
58,3,1.08948,0.822906,0.924225,1.47156
58,4,1.08948,0.823059,0.924377,1.47125
58,5,1.08932,0.823517,0.924835,1.47156
58,6,1.08948,0.823364,0.923462,1.47125
58,7,1.08902,0.823364,0.923767,1.47171
58,8,1.09039,0.823975,0.924377,1.47202
