Devices
1000
,,Generic Analog #1 - Electric Potential,,,,
Frame,Sub Frame,1,2,3,4
21,7,1.30753,0.872803,1.07178,1.4447
21,8,1.30814,0.899048,1.07086,1.44455
21,9,1.30875,0.873718,1.07269,1.44547
22,0,1.3089,0.873718,1.07239,1.44562
22,1,1.31073,0.876465,1.07681,1.45065
22,2,1.31012,0.873718,1.07224,1.44623
22,3,1.30905,0.87326,1.07147,1.44531
22,4,1.31302,0.87738,1.0762,1.44989
22,5,1.31058,0.87326,1.07132,1.44455
22,6,1.31058,0.87326,1.07147,1.44455
22,7,1.31088,0.872803,1.07117,1.4447
22,8,1.3118,0.872955,1.07224,1.44547
22,9,1.3121,0.873413,1.07285,1.44608
23,0,1.31165,0.873413,1.07254,1.44592
23,1,1.31287,0.873871,1.07315,1.44623
23,2,1.31256,0.873413,1.07346,1.44623
23,3,1.3121,0.872498,1.07239,1.44562
23,4,1.3121,0.872345,1.07208,1.44577
23,5,1.30814,0.873718,1.07651,1.44928
23,6,1.31302,0.87265,1.0733,1.44562
23,7,1.31317,0.87265,1.07315,1.44577
23,8,1.31317,0.872955,1.07376,1.44623
23,9,1.315,0.87265,1.07468,1.44638
24,0,1.31531,0.873108,1.07422,1.44608
24,1,1.31546,0.872955,1.07407,1.44623
24,2,1.3147,0.872345,1.07468,1.44608
24,3,1.3147,0.872803,1.07285,1.44577
24,4,1.3147,0.872345,1.0733,1.44516
24,5,1.31439,0.872498,1.073,1.44547
24,6,1.3147,0.872192,1.0733,1.44531
24,7,1.31485,0.872345,1.07269,1.44501
24,8,1.31531,0.872345,1.07269,1.44562
24,9,1.31561,0.87265,1.07346,1.44562
25,0,1.31516,0.87265,1.07315,1.44577
25,1,1.31531,0.87265,1.07346,1.44623
25,2,1.31516,0.872498,1.07285,1.44562
25,3,1.3147,0.871887,1.07269,1.44501
25,4,1.31439,0.871735,1.07285,1.44516
25,5,1.31439,0.871582,1.07254,1.4447
25,6,1.315,0.87204,1.07239,1.44501
25,7,1.31531,0.871582,1.07147,1.44394
25,8,1.31546,0.872192,1.07208,1.4447
25,9,1.31683,0.872803,1.07254,1.44531
26,0,1.31531,0.872192,1.07208,1.44516
26,1,1.31546,0.87204,1.07178,1.44501
26,2,1.3147,0.87204,1.07178,1.44485
26,3,1.31897,0.875549,1.07559,1.44913
26,4,1.31439,0.871277,1.07056,1.44409
26,5,1.315,0.870667,1.07086,1.44409
26,6,1.31516,0.871735,1.07056,1.44394
26,7,1.31622,0.875397,1.07483,1.44836
26,8,1.31454,0.871429,1.0704,1.4444
26,9,1.3147,0.871429,1.07117,1.44424
27,0,1.31485,0.871582,1.07071,1.4447
27,1,1.31989,0.875854,1.07468,1.44821
27,2,1.31424,0.871277,1.06934,1.44379
27,3,1.31378,0.870819,1.06903,1.44348
27,4,1.31378,0.870819,1.06888,1.44333
27,5,1.31348,0.870514,1.06888,1.44379
27,6,1.31821,0.874329,1.07239,1.44714
27,7,1.31332,0.870209,1.06842,1.44348
27,8,1.31393,0.870972,1.06918,1.44394
27,9,1.31668,0.874329,1.07239,1.4473
28,0,1.31302,0.870361,1.06842,1.44409
28,1,1.31317,0.870667,1.06812,1.44394
28,2,1.31302,0.870819,1.06796,1.44424
28,3,1.31332,0.869904,1.0672,1.44836
28,4,1.31165,0.870209,1.06689,1.44287
28,5,1.31226,0.869751,1.06674,1.44302
28,6,1.31149,0.869904,1.06674,1.44333
28,7,1.31149,0.869751,1.06689,1.44272
28,8,1.31226,0.870361,1.06735,1.44302
28,9,1.31256,0.870361,1.06796,1.44348
29,0,1.31241,0.870056,1.06766,1.44363
29,1,1.31226,0.870819,1.06796,1.44409
29,2,1.31226,0.870056,1.0672,1.44318
29,3,1.31134,0.869293,1.06613,1.44257
29,4,1.31119,0.869293,1.06628,1.44257
29,5,1.31134,0.869293,1.06613,1.44318
29,6,1.31088,0.868683,1.06537,1.44241
29,7,1.31088,0.86853,1.06552,1.44257
29,8,1.31119,0.869751,1.06491,1.44348
29,9,1.31165,0.869751,1.06506,1.44333
30,0,1.31104,0.869446,1.06476,1.44318
30,1,1.31134,0.869751,1.0643,1.44348
30,2,1.31088,0.869904,1.06445,1.44302
30,3,1.31058,0.869141,1.06384,1.44257
30,4,1.30981,0.868378,1.06308,1.44241
30,5,1.30981,0.868835,1.06354,1.44226
30,6,1.30905,0.868683,1.06323,1.44241
30,7,1.30951,0.868988,1.06293,1.44211
30,8,1.30981,0.868683,1.06308,1.44257
30,9,1.30951,0.868988,1.06308,1.44287
31,0,1.30951,0.868683,1.06293,1.44226
31,1,1.3089,0.869293,1.06323,1.44257
31,2,1.30966,0.869141,1.06216,1.44211
31,3,1.3089,0.868835,1.0614,1.44135
31,4,1.30859,0.868225,1.0614,1.44165
31,5,1.3089,0.86853,1.06155,1.44165
31,6,1.3089,0.868835,1.06125,1.44196
31,7,1.3089,0.86853,1.06155,1.4415
31,8,1.3092,0.868988,1.0611,1.44165
31,9,1.3092,0.869141,1.06155,1.44196
32,0,1.3092,0.869141,1.06064,1.44241
32,1,1.3092,0.868683,1.06064,1.44196
32,2,1.3089,0.869141,1.06079,1.44196
32,3,1.30814,0.868378,1.06049,1.44089
32,4,1.30829,0.868225,1.05972,1.44119
32,5,1.30829,0.868225,1.05957,1.44119
32,6,1.30814,0.868378,1.05988,1.4415
32,7,1.31348,0.870819,1.06445,1.44531
32,8,1.30859,0.86853,1.05988,1.44165
32,9,1.30829,0.868988,1.05881,1.44165
33,0,1.30768,0.869141,1.05896,1.44165
33,1,1.30798,0.869141,1.05911,1.44135
33,2,1.30814,0.868835,1.05957,1.4415
33,3,1.30646,0.868378,1.05804,1.44073
33,4,1.30615,0.86792,1.05789,1.44043
33,5,1.30585,0.868073,1.0582,1.44119
33,6,1.30615,0.868225,1.05774,1.44104
33,7,1.30585,0.867767,1.05774,1.44058
33,8,1.30615,0.868378,1.05759,1.44104
33,9,1.30661,0.86853,1.0582,1.4415
34,0,1.30676,0.868835,1.0582,1.4418
34,1,1.30676,0.868378,1.05789,1.44104
34,2,1.30676,0.867767,1.05774,1.44104
34,3,1.30646,0.867767,1.05728,1.44043
34,4,1.30646,0.868378,1.05743,1.44058
34,5,1.30524,0.86731,1.05667,1.44073
34,6,1.30554,0.867767,1.05667,1.44073
34,7,1.30554,0.867462,1.05698,1.44043
34,8,1.30615,0.867767,1.05743,1.44119
34,9,1.306,0.868073,1.05804,1.44104
35,0,1.30615,0.868073,1.05789,1.44104
35,1,1.30524,0.86792,1.05759,1.44058
35,2,1.30966,0.870514,1.06201,1.44562
35,3,1.30493,0.867004,1.05728,1.43997
35,4,1.30478,0.866699,1.05698,1.43997
35,5,1.30478,0.866852,1.05682,1.44043
35,6,1.30753,0.870819,1.06155,1.44394
35,7,1.30447,0.867004,1.05713,1.44012
35,8,1.30539,0.867615,1.05728,1.44028
35,9,1.30554,0.868225,1.05774,1.44058
36,0,1.30798,0.871735,1.0611,1.44592
36,1,1.30493,0.868073,1.05774,1.44089
36,2,1.30539,0.867767,1.05759,1.44104
36,3,1.30478,0.86731,1.05667,1.44028
36,4,1.30417,0.867615,1.05713,1.44012
36,5,1.30432,0.867462,1.05713,1.44058
36,6,1.30447,0.867004,1.05698,1.44073
36,7,1.30493,0.866852,1.05652,1.44073
36,8,1.3089,0.872345,1.06033,1.44592
36,9,1.30463,0.867462,1.05682,1.44119
37,0,1.30478,0.867462,1.05713,1.44119
37,1,1.30493,0.867767,1.05728,1.44104
37,2,1.30463,0.867462,1.05667,1.44089
37,3,1.30692,0.871429,1.05972,1.44455
37,4,1.30402,0.866394,1.05606,1.44043
37,5,1.30371,0.866394,1.05606,1.44089
37,6,1.30402,0.866547,1.05606,1.43997
37,7,1.30325,0.866394,1.05621,1.44012
37,8,1.30417,0.866547,1.05667,1.44089
37,9,1.30432,0.867462,1.05667,1.44089
38,0,1.30478,0.867004,1.05591,1.44058
38,1,1.30478,0.867157,1.05698,1.44135
38,2,1.30447,0.86731,1.05682,1.44135
38,3,1.30386,0.866547,1.05682,1.44104
38,4,1.30371,0.866241,1.05667,1.44028
38,5,1.30447,0.866241,1.05698,1.44043
38,6,1.30417,0.866394,1.05621,1.44012
38,7,1.30386,0.865784,1.05713,1.44028
38,8,1.30417,0.866699,1.05728,1.44043
38,9,1.30478,0.866547,1.05713,1.44028
39,0,1.30478,0.866547,1.05698,1.44028
39,1,1.30417,0.866699,1.05713,1.44089
39,2,1.30386,0.866547,1.05713,1.44028
39,3,1.30753,0.870514,1.0614,1.44424
39,4,1.30371,0.865936,1.05621,1.43951
39,5,1.30402,0.865784,1.05637,1.43997
39,6,1.30402,0.865936,1.05667,1.43967
39,7,1.30386,0.865936,1.05667,1.44012
39,8,1.30432,0.866089,1.05713,1.44043
39,9,1.30447,0.866547,1.05682,1.44073
40,0,1.30447,0.866699,1.05789,1.44043
40,1,1.30447,0.866547,1.05698,1.44073
40,2,1.30447,0.866241,1.05698,1.44028
40,3,1.3063,0.870361,1.0614,1.44257
40,4,1.30356,0.865479,1.05591,1.43967
40,5,1.30325,0.864868,1.0556,1.43936
40,6,1.30295,0.864716,1.05591,1.43951
40,7,1.3031,0.864868,1.05545,1.43967
40,8,1.30371,0.865021,1.05637,1.44012
40,9,1.30356,0.866089,1.05637,1.43997
41,0,1.30386,0.866089,1.05667,1.44028
41,1,1.30371,0.865936,1.05637,1.44028
41,2,1.30356,0.865631,1.05637,1.44028
41,3,1.30264,0.865479,1.05591,1.43967
41,4,1.3031,0.865021,1.05606,1.43982
41,5,1.30325,0.865326,1.05591,1.43982
41,6,1.30295,0.865326,1.05591,1.43982
41,7,1.30325,0.864868,1.05637,1.43951
41,8,1.30402,0.865784,1.05652,1.44012
41,9,1.30371,0.865784,1.05667,1.44012
42,0,1.30371,0.866241,1.05637,1.44012
42,1,1.3092,0.870972,1.05988,1.4444
42,2,1.30325,0.865784,1.05591,1.43997
42,3,1.3028,0.865021,1.05576,1.43951
42,4,1.30722,0.869446,1.05972,1.44379
42,5,1.30219,0.865173,1.05545,1.43967
42,6,1.30234,0.864868,1.05591,1.43982
42,7,1.30585,0.869141,1.05927,1.44211
42,8,1.30264,0.865173,1.05621,1.43951
42,9,1.30264,0.865631,1.05621,1.43982
43,0,1.30768,0.869446,1.05972,1.44379
43,1,1.30219,0.865479,1.05621,1.44073
43,2,1.30203,0.865173,1.05576,1.44043
43,3,1.30325,0.866241,1.0556,1.44073
43,4,1.30219,0.865021,1.0556,1.43997
43,5,1.30188,0.865173,1.05515,1.44043
43,6,1.30188,0.865021,1.05576,1.44043
43,7,1.30203,0.864716,1.0556,1.43982
43,8,1.30249,0.865784,1.05606,1.44028
43,9,1.30264,0.865326,1.05621,1.44043
44,0,1.30203,0.865173,1.05621,1.44073
44,1,1.30692,0.870361,1.05911,1.44409
44,2,1.30234,0.865784,1.05621,1.44058
44,3,1.30142,0.865021,1.05576,1.43967
44,4,1.30157,0.864868,1.05545,1.43967
44,5,1.30173,0.865326,1.05545,1.43982
44,6,1.30157,0.865021,1.05591,1.44012
44,7,1.30402,0.86853,1.05911,1.44257
44,8,1.30188,0.865479,1.05591,1.44058
44,9,1.30585,0.869141,1.05927,1.4444
45,0,1.30203,0.865631,1.05606,1.44104
45,1,1.30203,0.865784,1.05637,1.44073
45,2,1.30188,0.865173,1.0556,1.44043
45,3,1.30478,0.868225,1.05789,1.44302
45,4,1.30081,0.865326,1.05469,1.44028
45,5,1.30096,0.865173,1.05499,1.43997
45,6,1.30066,0.865784,1.05484,1.44043
45,7,1.30066,0.865936,1.05499,1.43997
45,8,1.30127,0.865631,1.05545,1.44073
45,9,1.30127,0.866089,1.05499,1.44073
46,0,1.30112,0.866241,1.05484,1.44028
46,1,1.30127,0.866089,1.05545,1.44058
46,2,1.30157,0.865784,1.05453,1.44058
46,3,1.30096,0.865173,1.05423,1.44012
46,4,1.30081,0.865326,1.05377,1.44012
46,5,1.30127,0.865479,1.05423,1.44058
46,6,1.30081,0.865173,1.05408,1.44028
46,7,1.30096,0.865936,1.05362,1.43997
46,8,1.30112,0.865631,1.05423,1.44073
46,9,1.30142,0.866241,1.05484,1.44028
47,0,1.30142,0.866241,1.05484,1.44104
47,1,1.30127,0.865936,1.05453,1.44089
47,2,1.30096,0.865936,1.05408,1.44058
47,3,1.30081,0.865479,1.05408,1.43951
47,4,1.30096,0.865479,1.05392,1.44012
47,5,1.30112,0.865479,1.05347,1.43997
47,6,1.30066,0.865479,1.05392,1.44028
47,7,1.30081,0.865326,1.05331,1.43967
47,8,1.30081,0.866241,1.05423,1.44073
47,9,1.306,0.869446,1.05896,1.44501
48,0,1.30112,0.865936,1.05408,1.44028
48,1,1.30142,0.865936,1.05347,1.44089
48,2,1.30112,0.865326,1.05377,1.44119
48,3,1.3002,0.864716,1.05286,1.44028
48,4,1.30051,0.865021,1.05286,1.44104
48,5,1.30005,0.865173,1.05316,1.43997
48,6,1.30051,0.865326,1.05301,1.44043
48,7,1.30051,0.864868,1.05316,1.44043
48,8,1.30081,0.865173,1.05347,1.44058
48,9,1.30112,0.865326,1.05377,1.44104
49,0,1.30081,0.865631,1.05331,1.44089
49,1,1.30127,0.866241,1.05331,1.44073
49,2,1.30081,0.865631,1.05362,1.44073
49,3,1.30051,0.865021,1.05301,1.44028
49,4,1.30005,0.865021,1.05331,1.44028
49,5,1.2999,0.864868,1.05316,1.44043
49,6,1.2999,0.865021,1.05316,1.44028
49,7,1.30051,0.864716,1.05331,1.44028
49,8,1.30127,0.865631,1.05316,1.44058
49,9,1.30112,0.865784,1.05392,1.44089
50,0,1.30112,0.865784,1.05362,1.44104
50,1,1.30081,0.865479,1.05316,1.44089
50,2,1.3002,0.866394,1.05408,1.44165
50,3,1.30005,0.864716,1.0524,1.44043
50,4,1.3002,0.864563,1.05209,1.44012
50,5,1.29974,0.864868,1.05209,1.43906
50,6,1.3002,0.865326,1.05225,1.43951
50,7,1.29944,0.865326,1.05347,1.44043
50,8,1.30035,0.865784,1.05423,1.44089
50,9,1.30035,0.865784,1.05484,1.44104
51,0,1.30005,0.865936,1.05423,1.44073
51,1,1.30051,0.864868,1.05316,1.44119
51,2,1.30035,0.864716,1.05362,1.44119
51,3,1.29959,0.864105,1.05316,1.44043
51,4,1.30371,0.868378,1.05835,1.42822
51,5,1.29974,0.864563,1.05225,1.44043
51,6,1.29959,0.863953,1.05194,1.44028
51,7,1.29929,0.864563,1.0524,1.44043
51,8,1.3002,0.864868,1.05286,1.44073
51,9,1.30035,0.865173,1.05301,1.44058
52,0,1.30066,0.865326,1.05209,1.44073
52,1,1.30066,0.865021,1.05209,1.44104
52,2,1.30081,0.865173,1.05179,1.44073
52,3,1.30005,0.864868,1.05133,1.44043
52,4,1.29974,0.864563,1.05087,1.44028
52,5,1.3002,0.864716,1.05164,1.44073
52,6,1.3002,0.864868,1.05194,1.44028
52,7,1.29959,0.864563,1.05148,1.44012
52,8,1.30051,0.864868,1.05194,1.44073
52,9,1.30066,0.865479,1.0527,1.44104
53,0,1.30066,0.865479,1.05225,1.44058
53,1,1.30066,0.865479,1.05225,1.44058
53,2,1.30524,0.864868,1.0527,1.44165
53,3,1.2999,0.871887,1.0524,1.44028
53,4,1.30386,0.877533,1.05515,1.44272
53,5,1.3002,0.864258,1.0527,1.44028
53,6,1.29944,0.864716,1.05301,1.44028
53,7,1.30005,0.864563,1.05286,1.43997
53,8,1.30203,0.868835,1.0582,1.44531
53,9,1.30051,0.865173,1.05453,1.44119
54,0,1.30066,0.865173,1.05484,1.44104
54,1,1.30035,0.864868,1.05499,1.44165
54,2,1.30173,0.869446,1.05728,1.44363
54,3,1.2999,0.864258,1.05377,1.44043
54,4,1.29913,0.864563,1.05408,1.44043
54,5,1.29944,0.864563,1.05408,1.43997
54,6,1.30005,0.86441,1.05408,1.45584
54,7,1.2999,0.86441,1.05392,1.44012
54,8,1.30005,0.865326,1.05438,1.44012
54,9,1.30081,0.865479,1.05438,1.44104
55,0,1.30035,0.865326,1.05438,1.44073
55,1,1.30127,0.864563,1.05392,1.44012
55,2,1.30127,0.865021,1.05423,1.44028
55,3,1.30066,0.864868,1.05331,1.43951
55,4,1.3002,0.864105,1.05331,1.43951
55,5,1.30051,0.864105,1.05301,1.43997
55,6,1.30051,0.864563,1.05316,1.44058
55,7,1.30051,0.864258,1.05301,1.43982
55,8,1.30112,0.86441,1.05316,1.44073
55,9,1.30188,0.865173,1.05331,1.43982
56,0,1.30203,0.865326,1.05316,1.44028
56,1,1.30157,0.864868,1.05316,1.44043
56,2,1.30127,0.865173,1.0527,1.43997
56,3,1.30051,0.86441,1.05255,1.43936
56,4,1.30081,0.86441,1.05255,1.44012
56,5,1.30081,0.86441,1.05255,1.43967
56,6,1.30096,0.863953,1.05301,1.43951
56,7,1.30173,0.864105,1.05301,1.43951
56,8,1.30157,0.864563,1.05331,1.43967
56,9,1.30219,0.865021,1.05347,1.43997
57,0,1.30188,0.864563,1.05331,1.43967
57,1,1.30203,0.864716,1.05347,1.44028
57,2,1.30188,0.864868,1.05301,1.44058
57,3,1.30051,0.864716,1.05255,1.43951
57,4,1.30096,0.864258,1.05255,1.4389
57,5,1.30142,0.864258,1.0527,1.43906
57,6,1.30142,0.864105,1.0527,1.4389
57,7,1.30157,0.863953,1.0527,1.43936
57,8,1.30173,0.864868,1.05301,1.43967
57,9,1.30219,0.865021,1.05331,1.43982
58,0,1.30219,0.865021,1.05316,1.43967
58,1,1.30539,0.868988,1.05667,1.44302
58,2,1.30203,0.864868,1.05301,1.43951
58,3,1.30188,0.86441,1.0524,1.43906
58,4,1.30112,0.864868,1.05255,1.43875
58,5,1.30157,0.8638,1.05255,1.43814
58,6,1.30127,0.864258,1.05209,1.43829
58,7,1.30096,0.864563,1.05225,1.43829
58,8,1.30142,0.864868,1.05301,1.43921
