Devices
1000
,,Generic Analog #1 - Electric Potential,,,,
Frame,Sub Frame,1,2,3,4
16,4,1.2825,0.943604,1.03348,1.54358
16,5,1.2825,0.944366,1.03348,1.54373
16,6,1.28296,0.944366,1.03348,1.54449
16,7,1.28265,0.943604,1.03424,1.54419
16,8,1.2825,0.944366,1.03424,1.54449
16,9,1.28357,0.944824,1.03409,1.5451
17,0,1.28265,0.945129,1.03378,1.54465
17,1,1.28281,0.945282,1.0347,1.5448
17,2,1.2825,0.945435,1.03424,1.54449
17,3,1.2822,0.944366,1.03317,1.54388
17,4,1.28159,0.943909,1.03348,1.54404
17,5,1.28189,0.943604,1.03348,1.54358
17,6,1.28204,0.943756,1.03378,1.54373
17,7,1.28235,0.944672,1.03378,1.54465
17,8,1.2825,0.944061,1.03409,1.54449
17,9,1.28265,0.944366,1.03394,1.5451
18,0,1.2825,0.944214,1.03378,1.54465
18,1,1.28265,0.944672,1.03516,1.54495
18,2,1.28281,0.943756,1.03348,1.5448
18,3,1.28235,0.942993,1.03333,1.54419
18,4,1.28189,0.942993,1.03287,1.54434
18,5,1.26648,0.94696,1.03958,1.54556
18,6,1.28204,0.942841,1.03271,1.54343
18,7,1.28159,0.943146,1.03241,1.54373
18,8,1.2825,0.943756,1.03302,1.54419
18,9,1.28677,0.947571,1.03714,1.52985
19,0,1.2825,0.944061,1.03287,1.54465
19,1,1.28281,0.943756,1.03302,1.5448
19,2,1.2822,0.943451,1.03287,1.54449
19,3,1.28601,0.948334,1.03485,1.54785
19,4,1.2825,0.942535,1.03226,1.54419
19,5,1.28204,0.942078,1.0321,1.54358
19,6,1.28235,0.941925,1.03195,1.54388
19,7,1.28235,0.942078,1.0318,1.54388
19,8,1.2825,0.942688,1.03226,1.54465
19,9,1.28281,0.943146,1.03317,1.5448
20,0,1.28372,0.942688,1.03302,1.5451
20,1,1.28815,0.947113,1.03607,1.5477
20,2,1.28342,0.942078,1.03226,1.54556
20,3,1.2822,0.941467,1.03195,1.54465
20,4,1.28265,0.941772,1.03134,1.5451
20,5,1.28265,0.941772,1.0318,1.5451
20,6,1.28235,0.94162,1.03195,1.5448
20,7,1.28235,0.94162,1.03195,1.54495
20,8,1.28342,0.942078,1.0321,1.54556
20,9,1.28326,0.942078,1.03256,1.54587
21,0,1.28677,0.944672,1.03577,1.54968
21,1,1.28326,0.941467,1.0321,1.54495
21,2,1.28311,0.941467,1.0321,1.5448
21,3,1.28632,0.944977,1.03394,1.54709
21,4,1.28281,0.939484,1.03119,1.54434
21,5,1.28372,0.938721,1.03104,1.5448
21,6,1.28342,0.939484,1.03149,1.54449
21,7,1.28372,0.938873,1.03119,1.54373
21,8,1.28387,0.939331,1.03165,1.54465
21,9,1.28448,0.939636,1.03088,1.54449
22,0,1.28403,0.938721,1.03119,1.54449
22,1,1.28387,0.939484,1.03119,1.54449
22,2,1.28418,0.938873,1.03165,1.54404
22,3,1.28403,0.938263,1.03058,1.54343
22,4,1.28357,0.938416,1.03119,1.54373
22,5,1.28372,0.93811,1.03073,1.54343
22,6,1.28372,0.93811,1.03043,1.54373
22,7,1.28357,0.938568,1.03058,1.54358
22,8,1.28418,0.939178,1.03119,1.54388
22,9,1.28464,0.939026,1.03088,1.54419
23,0,1.28433,0.939484,1.0318,1.54434
23,1,1.28433,0.938721,1.03165,1.54449
23,2,1.28387,0.938721,1.03134,1.54449
23,3,1.28342,0.938568,1.03073,1.54388
23,4,1.28326,0.938263,1.03073,1.54404
23,5,1.28357,0.938416,1.03134,1.54404
23,6,1.28342,0.937805,1.03104,1.54327
23,7,1.28326,0.938721,1.03073,1.54297
23,8,1.28433,0.939026,1.03149,1.54419
23,9,1.28387,0.939178,1.03149,1.54465
24,0,1.28387,0.938416,1.03195,1.54465
24,1,1.28433,0.938568,1.03195,1.54465
24,2,1.28372,0.938568,1.03195,1.54434
24,3,1.28265,0.9375,1.03104,1.54465
24,4,1.28296,0.937805,1.03134,1.54449
24,5,1.28296,0.937958,1.03149,1.54449
24,6,1.2825,0.937805,1.03134,1.54449
24,7,1.2825,0.9375,1.03134,1.54465
24,8,1.28326,0.93811,1.0318,1.5451
24,9,1.28342,0.937958,1.0321,1.5451
25,0,1.28372,0.93811,1.0318,1.54541
25,1,1.28357,0.938263,1.03165,1.54526
25,2,1.28311,0.938416,1.03165,1.54465
25,3,1.28571,0.941162,1.03439,1.54968
25,4,1.2825,0.937042,1.03165,1.5451
25,5,1.28281,0.937195,1.0321,1.54633
25,6,1.28281,0.937195,1.03195,1.54602
25,7,1.28265,0.937347,1.03226,1.54633
25,8,1.28326,0.937653,1.03256,1.54678
25,9,1.28448,0.937805,1.03195,1.54648
26,0,1.28387,0.937958,1.03241,1.54678
26,1,1.28403,0.937805,1.03241,1.54633
26,2,1.28433,0.938873,1.03302,1.54633
26,3,1.2822,0.937195,1.03088,1.5451
26,4,1.2825,0.936737,1.03149,1.5448
26,5,1.28235,0.93689,1.03088,1.54526
26,6,1.28662,0.940399,1.03378,1.54984
26,7,1.28235,0.93689,1.03088,1.5451
26,8,1.28265,0.937347,1.03119,1.54541
26,9,1.28296,0.937653,1.03104,1.54556
27,0,1.28296,0.9375,1.03149,1.54572
27,1,1.28677,0.941467,1.03455,1.54984
27,2,1.28342,0.937195,1.03073,1.54587
27,3,1.28311,0.936432,1.03043,1.54587
27,4,1.28281,0.936279,1.03027,1.54526
27,5,1.28342,0.936737,1.02997,1.54526
27,6,1.28342,0.93689,1.02997,1.54541
27,7,1.28342,0.936737,1.02982,1.54556
27,8,1.28662,0.941467,1.03348,1.54953
27,9,1.28525,0.937042,1.02997,1.54846
28,0,1.2851,0.937042,1.03027,1.54831
28,1,1.2851,0.937042,1.02951,1.54861
28,2,1.2886,0.940552,1.03577,1.55289
28,3,1.28479,0.936737,1.02859,1.54816
28,4,1.28448,0.936279,1.02875,1.5477
28,5,1.28494,0.935669,1.02905,1.54785
28,6,1.28464,0.936127,1.02921,1.54755
28,7,1.2854,0.936584,1.02859,1.54724
28,8,1.28632,0.936432,1.02936,1.5477
28,9,1.28632,0.93689,1.02951,1.54816
29,0,1.28922,0.939178,1.03409,1.55228
29,1,1.28662,0.936279,1.02875,1.5477
29,2,1.28662,0.936279,1.02844,1.54846
29,3,1.28616,0.935516,1.02768,1.5477
29,4,1.28601,0.932465,1.04813,1.54419
29,5,1.28632,0.935822,1.02783,1.54724
29,6,1.28662,0.935669,1.02798,1.54739
29,7,1.28586,0.935364,1.02814,1.54755
29,8,1.28677,0.936279,1.02829,1.54739
29,9,1.28708,0.936737,1.02798,1.54816
30,0,1.28723,0.937042,1.02783,1.5477
30,1,1.28693,0.936737,1.02783,1.54755
30,2,1.28662,0.936584,1.02737,1.54739
30,3,1.28677,0.935822,1.02753,1.54694
30,4,1.28662,0.935669,1.02692,1.54709
30,5,1.28616,0.935516,1.02692,1.54709
30,6,1.28586,0.935669,1.02692,1.54739
30,7,1.28647,0.935822,1.02692,1.54709
30,8,1.28677,0.936127,1.02753,1.54739
30,9,1.28723,0.936584,1.02798,1.548
31,0,1.28708,0.936432,1.02753,1.54785
31,1,1.28693,0.936279,1.02783,1.548
31,2,1.28723,0.936432,1.02737,1.5477
31,3,1.28616,0.935516,1.02722,1.54724
31,4,1.28632,0.935974,1.02737,1.54724
31,5,1.28632,0.935669,1.02707,1.54694
31,6,1.28616,0.935669,1.02692,1.54755
31,7,1.2912,0.938873,1.03058,1.55029
31,8,1.29074,0.940857,1.03043,1.55045
31,9,1.28738,0.936279,1.02585,1.54739
32,0,1.28723,0.93811,1.02631,1.5477
32,1,1.28723,0.9375,1.02646,1.54755
32,2,1.28677,0.9375,1.026,1.54724
32,3,1.28708,0.936127,1.02478,1.54709
32,4,1.28723,0.935822,1.02493,1.54724
32,5,1.28693,0.935822,1.02539,1.54694
32,6,1.28693,0.935974,1.02509,1.54678
32,7,1.28601,0.936127,1.0257,1.54739
32,8,1.28601,0.936432,1.0257,1.54816
32,9,1.28662,0.936737,1.0257,1.54816
33,0,1.28647,0.936432,1.02585,1.54816
33,1,1.28723,0.937042,1.02509,1.54877
33,2,1.28708,0.93689,1.02509,1.54892
33,3,1.28601,0.935974,1.02493,1.548
33,4,1.28616,0.936127,1.02493,1.54816
33,5,1.28632,0.936279,1.02478,1.54785
33,6,1.28647,0.936432,1.02493,1.54816
33,7,1.28616,0.936584,1.02493,1.54831
33,8,1.28662,0.936584,1.02509,1.54892
33,9,1.28754,0.937347,1.02585,1.54907
34,0,1.28784,0.937195,1.02554,1.54922
34,1,1.28754,0.937195,1.0257,1.54938
34,2,1.28738,0.937805,1.02539,1.54907
34,3,1.28693,0.936432,1.02448,1.54892
34,4,1.28647,0.936432,1.02509,1.54861
34,5,1.28677,0.937195,1.02493,1.54892
34,6,1.28693,0.937195,1.02478,1.54892
34,7,1.28693,0.936737,1.02478,1.54861
34,8,1.27151,0.939178,1.03119,1.55121
34,9,1.28799,0.9375,1.02478,1.54938
35,0,1.28754,0.937195,1.02478,1.54907
35,1,1.28799,0.9375,1.02478,1.54922
35,2,1.28738,0.9375,1.02493,1.54938
35,3,1.28723,0.937042,1.02402,1.54861
35,4,1.28708,0.936737,1.02417,1.54907
35,5,1.28693,0.937042,1.02432,1.54907
35,6,1.28693,0.937042,1.02386,1.54877
35,7,1.28647,0.937042,1.02478,1.54907
35,8,1.28693,0.937195,1.02493,1.54999
35,9,1.29135,0.940857,1.02936,1.55441
36,0,1.28738,0.938721,1.026,1.55136
36,1,1.28738,0.939331,1.02615,1.55151
36,2,1.28723,0.938568,1.026,1.55167
36,3,1.29013,0.941315,1.02829,1.55472
36,4,1.28693,0.937347,1.02448,1.54968
36,5,1.28693,0.93811,1.02417,1.55045
36,6,1.28723,0.9375,1.02432,1.55029
36,7,1.28693,0.9375,1.0527,1.548
36,8,1.28738,0.938568,1.02448,1.5509
36,9,1.28769,0.938416,1.02463,1.55151
37,0,1.28738,0.939026,1.02463,1.55136
37,1,1.28723,0.939636,1.04858,1.55151
37,2,1.28708,0.938721,1.02448,1.54999
37,3,1.28693,0.938873,1.02386,1.54938
37,4,1.28708,0.938568,1.02386,1.54984
37,5,1.28708,0.938721,1.02417,1.54922
37,6,1.28616,0.938873,1.02325,1.54709
37,7,1.28601,0.939331,1.02371,1.54663
37,8,1.28693,0.939484,1.02402,1.54755
37,9,1.28723,0.939484,1.02417,1.54755
38,0,1.29181,0.942993,1.02676,1.55197
38,1,1.28738,0.940399,1.02417,1.54755
38,2,1.28754,0.939941,1.02448,1.54739
38,3,1.28693,0.939484,1.02402,1.54678
38,4,1.28647,0.939026,1.02325,1.54617
38,5,1.28662,0.939484,1.02356,1.54633
38,6,1.28632,0.939331,1.02325,1.54602
38,7,1.28601,0.939331,1.02356,1.54617
38,8,1.28693,0.940247,1.02432,1.54602
38,9,1.28693,0.940399,1.02448,1.54663
39,0,1.28693,0.940704,1.02432,1.54587
39,1,1.28708,0.940857,1.02463,1.54648
39,2,1.28708,0.940552,1.02402,1.54587
39,3,1.28632,0.939941,1.02341,1.54572
39,4,1.28632,0.940247,1.02341,1.54541
39,5,1.28632,0.939636,1.02386,1.5451
39,6,1.28601,0.939484,1.02356,1.54602
39,7,1.28662,0.940247,1.02325,1.54572
39,8,1.28723,0.940704,1.02386,1.54602
39,9,1.28738,0.940704,1.02448,1.54617
40,0,1.28723,0.941315,1.02371,1.54602
40,1,1.28723,0.940857,1.02371,1.54602
40,2,1.28693,0.94101,1.02356,1.54587
40,3,1.28677,0.940552,1.02295,1.54572
40,4,1.28662,0.940552,1.02295,1.54633
40,5,1.28693,0.940552,1.02295,1.54633
40,6,1.28723,0.941315,1.02264,1.54587
40,7,1.28677,0.941162,1.02295,1.54648
40,8,1.28677,0.94162,1.0231,1.54648
40,9,1.28784,0.94223,1.02341,1.54755
41,0,1.28799,0.941925,1.02341,1.5477
41,1,1.28799,0.94162,1.02356,1.54785
41,2,1.28769,0.941925,1.02356,1.54785
41,3,1.28708,0.94101,1.0231,1.54709
41,4,1.28723,0.941162,1.0231,1.54724
41,5,1.28738,0.941162,1.02295,1.54724
41,6,1.28723,0.941467,1.02219,1.54755
41,7,1.28693,0.94101,1.02234,1.54755
41,8,1.28784,0.941467,1.02295,1.5477
41,9,1.28784,0.941467,1.0231,1.54861
42,0,1.28784,0.94162,1.02356,1.54922
42,1,1.28799,0.941772,1.02325,1.54907
42,2,1.28922,0.942841,1.02356,1.54953
42,3,1.28693,0.941315,1.02249,1.55014
42,4,1.28738,0.941162,1.0228,1.5506
42,5,1.28708,0.940552,1.02295,1.5509
42,6,1.28677,0.941162,1.0231,1.55029
42,7,1.28738,0.940857,1.02264,1.54846
42,8,1.28784,0.942383,1.02325,1.54907
42,9,1.28845,0.942841,1.02325,1.54938
43,0,1.28815,0.942688,1.02341,1.54922
43,1,1.2883,0.94223,1.02341,1.54984
43,2,1.2886,0.942688,1.02341,1.54968
43,3,1.2883,0.942383,1.02264,1.54938
43,4,1.28815,0.942078,1.02234,1.54984
43,5,1.28815,0.942688,1.02249,1.54922
43,6,1.28815,0.941925,1.02249,1.54953
43,7,1.28754,0.942688,1.02264,1.54938
43,8,1.28815,0.942535,1.0231,1.54999
43,9,1.28876,0.943298,1.0231,1.54999
44,0,1.28876,0.943146,1.0231,1.55014
44,1,1.28845,0.942993,1.02341,1.54999
44,2,1.2883,0.943451,1.0231,1.54968
44,3,1.28754,0.942535,1.02234,1.54922
44,4,1.28799,0.942535,1.0228,1.54922
44,5,1.28754,0.942535,1.0228,1.54907
44,6,1.28754,0.942841,1.02203,1.54922
44,7,1.28799,0.942535,1.02249,1.54922
44,8,1.28845,0.942841,1.02325,1.54984
44,9,1.28845,0.943451,1.02371,1.54999
45,0,1.29242,0.946808,1.02615,1.55365
45,1,1.28922,0.943146,1.02295,1.54999
45,2,1.2886,0.942993,1.0228,1.54984
45,3,1.29257,0.945435,1.02646,1.55319
45,4,1.2883,0.943146,1.02219,1.54953
45,5,1.28891,0.942841,1.02249,1.54922
45,6,1.28815,0.942841,1.02264,1.54922
45,7,1.2883,0.942841,1.02264,1.54938
45,8,1.28845,0.943604,1.0231,1.54999
45,9,1.28891,0.943604,1.02295,1.55014
46,0,1.28876,0.943909,1.02325,1.55014
46,1,1.28937,0.943756,1.02295,1.54984
46,2,1.29303,0.948486,1.026,1.55441
46,3,1.28799,0.943298,1.02234,1.54922
46,4,1.28815,0.943146,1.02219,1.54892
46,5,1.28845,0.942688,1.02219,1.54907
46,6,1.28769,0.943146,1.02219,1.548
46,7,1.28799,0.943298,1.02249,1.54877
46,8,1.29349,0.947266,1.02753,1.55167
46,9,1.28784,0.943756,1.02325,1.54877
47,0,1.28769,0.943909,1.02264,1.54861
47,1,1.28784,0.943909,1.02264,1.54831
47,2,1.2912,0.948334,1.02814,1.55304
47,3,1.28677,0.942841,1.02173,1.54861
47,4,1.28693,0.942841,1.02188,1.54892
47,5,1.28693,0.942841,1.02203,1.54846
47,6,1.28738,0.942993,1.02188,1.54678
47,7,1.28677,0.942993,1.02203,1.5477
47,8,1.28708,0.943909,1.02219,1.54816
47,9,1.28754,0.943451,1.02249,1.54861
48,0,1.28769,0.943909,1.02264,1.54892
48,1,1.28799,0.943909,1.02219,1.54877
48,2,1.28738,0.944366,1.02249,1.54846
48,3,1.28708,0.943298,1.02203,1.5477
48,4,1.28723,0.942841,1.02203,1.54785
48,5,1.28769,0.943146,1.02142,1.5477
48,6,1.28708,0.943298,1.02173,1.5477
48,7,1.28738,0.943451,1.02173,1.54724
48,8,1.28815,0.943756,1.02203,1.54816
48,9,1.28784,0.943909,1.02234,1.54831
49,0,1.28845,0.943909,1.0228,1.548
49,1,1.28799,0.944061,1.02264,1.54831
49,2,1.28815,0.944214,1.02295,1.54785
49,3,1.28738,0.942993,1.02188,1.54739
49,4,1.28723,0.942535,1.02127,1.54724
49,5,1.28738,0.942688,1.02142,1.54709
49,6,1.28708,0.942841,1.02127,1.54739
49,7,1.28769,0.942993,1.02097,1.54678
49,8,1.28799,0.942841,1.02158,1.54724
49,9,1.28845,0.943298,1.0228,1.5477
50,0,1.2886,0.943146,1.02234,1.54739
50,1,1.28784,0.943146,1.02203,1.5477
50,2,1.28799,0.943298,1.02173,1.54724
50,3,1.28754,0.943146,1.02142,1.54663
50,4,1.29135,0.946045,1.02432,1.55045
50,5,1.28723,0.942688,1.02127,1.54678
50,6,1.28738,0.942688,1.02127,1.54663
50,7,1.28708,0.942841,1.02142,1.54633
50,8,1.29227,0.946198,1.02554,1.55151
50,9,1.28815,0.943756,1.02158,1.54694
51,0,1.28769,0.943451,1.02203,1.54724
51,1,1.29211,0.947876,1.00845,1.54465
51,2,1.29028,0.943604,1.02158,1.54678
51,3,1.28906,0.942688,1.02127,1.54617
51,4,1.28952,0.942841,1.02112,1.54602
51,5,1.28983,0.942688,1.02112,1.54602
51,6,1.28967,0.942535,1.02112,1.54617
51,7,1.29303,0.94635,1.02448,1.54968
51,8,1.28906,0.942688,1.02142,1.54648
51,9,1.28952,0.942993,1.02142,1.54648
52,0,1.28937,0.943604,1.02188,1.54678
52,1,1.28922,0.942841,1.02188,1.54694
52,2,1.28815,0.942841,1.02142,1.54678
52,3,1.28754,0.941772,1.02066,1.54572
52,4,1.28738,0.941925,1.02036,1.54556
52,5,1.28677,0.942688,1.02036,1.54587
52,6,1.28738,0.941925,1.02036,1.54602
52,7,1.28723,0.942078,1.02066,1.54633
52,8,1.28799,0.942078,1.02112,1.54617
52,9,1.28815,0.942535,1.02112,1.54678
53,0,1.28738,0.942383,1.02112,1.54633
53,1,1.28769,0.942383,1.02081,1.54648
53,2,1.28769,0.942688,1.02127,1.54648
53,3,1.28723,0.942078,1.0202,1.54556
53,4,1.28662,0.942078,1.0202,1.54572
53,5,1.28677,0.942078,1.02097,1.54526
53,6,1.28677,0.941925,1.0202,1.54556
53,7,1.28693,0.942993,1.02097,1.54617
53,8,1.28723,0.942383,1.02142,1.54556
53,9,1.28723,0.942383,1.02081,1.54617
54,0,1.28723,0.941925,1.02112,1.54617
54,1,1.29013,0.945282,1.02509,1.53244
54,2,1.28693,0.942688,1.02112,1.54633
54,3,1.28601,0.942383,1.02036,1.54587
54,4,1.28616,0.941772,1.02112,1.54572
54,5,1.28616,0.942078,1.02051,1.54587
54,6,1.28647,0.94162,1.02036,1.54541
54,7,1.28616,0.941772,1.02051,1.54587
54,8,1.28708,0.943146,1.02142,1.54633
54,9,1.28708,0.942535,1.02173,1.54648
55,0,1.28723,0.942688,1.02112,1.54633
55,1,1.28769,0.94223,1.02097,1.54663
55,2,1.28693,0.942993,1.02066,1.54617
55,3,1.28647,0.941925,1.0202,1.54572
55,4,1.28632,0.94223,1.0202,1.54556
55,5,1.28677,0.94162,1.02051,1.54541
55,6,1.28677,0.942078,1.02066,1.54556
55,7,1.28693,0.941772,1.0202,1.54587
55,8,1.28708,0.94162,1.02097,1.54617
55,9,1.28738,0.942078,1.02127,1.54587
56,0,1.28738,0.942078,1.02142,1.54633
56,1,1.28693,0.941925,1.02081,1.54648
56,2,1.29044,0.946808,1.02417,1.55029
56,3,1.28586,0.94101,1.0199,1.54526
56,4,1.28647,0.941467,1.02051,1.54617
56,5,1.2912,0.94635,1.02493,1.55075
56,6,1.28662,0.941315,1.02005,1.54602
56,7,1.28693,0.94101,1.02036,1.54556
56,8,1.28677,0.941467,1.02051,1.54633
56,9,1.28693,0.941925,1.02112,1.54663
57,0,1.28677,0.941772,1.02066,1.54694
57,1,1.28677,0.941925,1.02081,1.54709
57,2,1.28708,0.94162,1.02036,1.54694
57,3,1.28586,0.94101,1.01974,1.54617
57,4,1.28632,0.940857,1.02036,1.54678
57,5,1.28632,0.940552,1.02036,1.54663
57,6,1.28616,0.94101,1.0199,1.54648
57,7,1.28601,0.940704,1.01974,1.54648
57,8,1.28677,0.941162,1.02005,1.54724
57,9,1.28677,0.94162,1.02051,1.54785
58,0,1.28662,0.941772,1.02036,1.54785
58,1,1.28693,0.941315,1.02066,1.54785
58,2,1.28693,0.94162,1.02051,1.5477
58,3,1.28601,0.94101,1.02005,1.54678
58,4,1.28616,0.940857,1.0202,1.54694
58,5,1.28571,0.94101,1.0202,1.54648
58,6,1.28571,0.940857,1.0199,1.54846
58,7,1.28601,0.942078,1.02142,1.54816
58,8,1.28647,0.942078,1.02219,1.54892
